xDom,yDom,class
45.6075303371,58.9731050054,A
71.4291773019,27.6040953489,A
75.2629271505,51.7024196213,A
45.4894560907,52.8662103450,A
32.2264059853,73.4397938208,A
46.4606815515,63.7360825640,A
79.4072837522,55.3624325648,A
33.1600411216,36.5259758182,A
41.9739993128,30.1243133729,A
47.7782791657,48.1611632846,A
59.8247382394,60.9235644455,A
28.7259845437,59.8635435032,A
75.2631420683,73.2941028522,A
55.0806836278,61.2113997339,A
51.9266483683,77.5174689027,A
53.3361966028,21.2901081499,A
33.0134020511,62.9772064268,A
51.8619231288,73.6471864288,A
27.0910251282,62.8848427826,A
81.8115549622,51.6725175301,A
24.9743898248,38.8058659760,A
19.8905462933,41.9770838629,A
74.7318631498,48.2647555513,A
44.2375230884,26.6074411014,A
82.4379538731,48.9365520080,A
77.8777267496,44.3131939189,A
27.2104942598,25.4248203374,A
76.1478808057,61.5641224857,A
63.5562306837,44.0166297099,A
40.1098142226,72.1893240961,A
37.0013140660,37.3316306829,A
65.8650386157,37.5665943629,A
23.5671918534,37.3172983673,A
45.7352534746,58.3853547923,A
60.7705339125,80.9069241887,A
24.0966814953,59.1968517343,A
83.7169235595,41.2921798613,A
69.7187166430,24.6464640548,A
64.4672026378,36.4375835040,A
28.6926416151,71.6806318723,A
58.3562142620,48.9200952365,A
24.2881404831,71.9898032715,A
74.4092933958,44.5369355588,A
30.4469609156,22.5509487594,A
25.3012212642,53.7689170255,A
45.4661665864,15.7675158781,A
18.5103168893,49.7827034992,A
46.4856833881,38.8918297746,A
27.0071106409,56.8457284622,A
24.3942399151,29.0012225463,A
48.7621110968,19.0537396148,A
78.8264251649,50.9619931285,A
42.3460246262,28.3224265814,A
49.4576335992,56.8534656748,A
59.5441707377,27.5546700803,A
37.5201332012,43.0726971947,A
57.2621680794,27.4773722639,A
61.2481002484,22.5807581527,A
33.5823003442,27.3775356749,A
24.6373803267,29.2252433621,A
28.8894508393,32.7497617337,A
47.5463427926,34.3833943161,A
30.4966610924,56.5871360290,A
68.9007906466,67.4667381959,A
59.8418962741,31.5726925002,A
68.4770572092,28.2037519534,A
67.3705387473,37.9980573534,A
70.1398561393,43.8161937446,A
17.1374225286,39.4741143273,A
47.6433507448,35.4772821003,A
