xDom,yDom,class
23.5536859936,32.3250280414,A
65.4530227352,63.6323459226,A
18.9435101371,53.8685882123,A
63.7001257209,78.1149737009,A
28.1621127822,54.6392876783,A
82.0118839733,46.3684663844,A
34.8378402168,62.7603465789,A
29.6139610184,25.4670794424,A
40.5006543599,69.4568127010,A
56.6019197719,18.7236873604,A
47.6669343027,23.5413365390,A
82.7615765197,48.7244322340,A
67.9459538157,49.4274851975,A
51.4944111513,44.3919123179,A
52.6751469366,57.2704636028,A
49.4949442595,50.5024408962,A
50.3330274890,84.6247696754,A
29.1938523842,61.3862755818,A
73.6406893605,47.0589613461,A
55.0425253971,79.1547120533,A
45.6367196362,80.2094770449,A
25.0198638696,29.5608183896,A
62.9910677272,63.5929040690,A
49.9093364839,24.7245623576,A
79.9265762432,44.2643046271,A
44.1918470258,28.3403448634,A
39.0660310861,23.7463608648,A
61.2271469552,55.1589707063,A
54.7257979046,67.8031529167,A
77.3873546068,63.8437308602,A
37.2521002309,67.0577792147,A
83.6609494732,49.2617563218,A
48.8938570230,73.7194977281,A
56.8141089101,23.8933216294,A
24.1381249912,31.2595842728,A
67.5346835145,24.9467583207,A
39.5715262453,69.6672497648,A
60.2147460642,42.9021776208,A
64.9102681121,31.4354333410,A
50.3991957430,30.6569762188,A
68.0154541707,26.7975941145,A
49.5078111345,54.0985388193,A
43.2512045767,43.9369379646,A
54.0171490086,80.8459202455,A
45.8793045676,66.9540388401,A
38.4550846346,61.2725322539,A
38.1145548130,61.8927006329,A
73.6636435348,36.0295972491,A
51.0736442114,53.1512871882,A
61.4517603229,26.7189613208,A
65.8788625043,46.0781117935,A
26.0269044445,66.0922613268,A
42.2174032994,17.2834705384,A
30.1558785920,55.3110529082,A
58.6787495924,64.1576272280,A
39.0426751417,52.0878223526,A
67.1569083994,71.0672045411,A
72.1089395226,55.8864664946,A
63.9885890353,21.3367496812,A
43.4791810365,57.5995968027,A
58.5774792701,78.1638624795,A
30.0046874429,76.1838977831,A
46.2243341016,56.0281838224,A
26.3399069668,51.5967683289,A
34.5494540746,52.2144752088,A
33.8028370016,61.7861682952,A
22.9849825729,48.3672667114,A
48.8274135673,21.5293489731,A
29.6504915846,41.2643282717,A
44.2958856206,55.5383679137,A
17.4596708666,62.5378818455,A
41.5589182917,41.6952413042,A
32.5092565445,55.4233428367,A
57.0989050571,23.9357924109,A
42.9723458169,40.7157766041,A
74.4257905122,73.7883136027,A
71.6427802994,49.3844707083,A
60.5226039618,81.9028186674,A
49.6764817603,29.9473654679,A
68.5062197686,63.7657707644,A
20.0075570757,65.2290553251,A
33.2241241983,55.5673123548,A
37.0219321852,38.0581008457,A
54.5931696741,60.9132295883,A
60.7261332911,29.0838743834,A
70.5487019318,59.3712996680,A
34.3703632479,20.7698802504,A
65.2061318831,41.8246587992,A
76.9275326036,43.7912255420,A
41.4280598258,47.5849747943,A
65.0165235841,60.9770301042,A
70.6189711007,70.0071201776,A
79.8175958503,67.4111574935,A
70.2767688975,56.5848295780,A
45.7592786845,69.9545232178,A
74.6549904555,40.2016399392,A
52.6179166014,24.9411040492,A
35.4069572108,63.2752820637,A
59.3076217953,75.1879777383,A
50.1390000376,51.4843596359,A
