xDom,yDom,class
30.3364963497,47.7984574407,A
65.8403443757,42.8993407625,A
41.1199220817,23.5636418385,A
27.6450061026,38.4846896127,A
56.5838464618,46.3471860297,A
59.4907872046,44.0765648116,A
34.7090083519,38.0578322354,A
34.3860991836,38.8414775261,A
29.8499453442,48.8632479782,A
56.7257751122,37.4759379841,A
58.3034933873,54.0699740153,A
63.6643302903,62.6345034293,A
60.8143967866,18.3798386980,A
66.9777874734,67.6137142034,A
23.3630800748,62.1357395912,A
46.4022807878,80.1123251609,A
40.3202627423,43.5471470582,A
40.5737587418,35.8626610600,A
70.6929110661,39.0597879332,A
79.5949281815,57.2224541523,A
55.4311149396,45.1449048994,A
54.3255507819,47.4546419760,A
52.0865791835,79.0363263071,A
75.5490523574,54.0280971444,A
28.3016299086,41.5457940002,A
16.9201915736,57.7793186451,A
28.2787623892,57.7211078735,A
26.7182762125,24.3191698619,A
59.1811654636,68.1773673563,A
53.1439833857,26.1277055885,A
59.4707494451,45.4696027816,A
57.9116121153,35.8554239662,A
55.5655457035,81.3127541713,A
74.7643363947,63.4884227147,A
64.5909881857,45.7451652825,A
45.5971045545,78.1331220137,A
47.2944607690,44.8051243597,A
64.6121039283,57.4237231096,A
53.9393916038,78.0908553259,A
55.0167926596,39.6620728385,A
49.9041964534,67.5111703275,A
39.8572576733,40.0129425241,A
38.3710797154,76.9847247208,A
67.3166294285,60.4871339264,A
26.4672986318,48.9288623592,A
36.9281915752,42.2521753662,A
28.4409997626,73.7291025778,A
37.1727765663,53.2913420354,A
62.8801715707,24.5605401833,A
55.7742079050,22.0785666177,A
81.0125126053,42.6861857860,A
74.5503587268,72.5972877071,A
28.3247578381,60.5978866682,A
47.8022047515,74.0211081590,A
53.5359895768,82.8814675200,A
43.1952714107,71.2778065334,A
59.3297044174,57.7448077231,A
22.1600134812,65.8136245617,A
31.7066186546,55.3932011825,A
66.0191407462,62.7175445903,A
51.5720675461,72.8023604071,A
83.3980222468,51.8511635935,A
25.8634242786,54.8400969930,A
43.2901276342,16.9496754106,A
28.1911080696,31.5105808187,A
50.1693366482,51.9723720020,A
60.9139558558,30.5485894258,A
39.3035730351,82.5896162369,A
22.0495640048,48.0616059612,A
57.1988123940,54.4245924801,A
37.2762704070,25.0513385230,A
49.0874377125,68.5032221005,A
29.7594940465,42.1767517944,A
43.9454712695,60.4412131232,A
70.2802868010,40.3484992754,A
51.4422561290,30.8175183450,A
66.9293458515,78.4266229119,A
48.3345949334,31.4412974305,A
74.3049733912,68.8996207133,A
68.6741826876,43.4913880105,A
