xDom,yDom,class
43.9107891998,44.2556392510,A
37.7645218171,59.8736318532,A
56.4591732569,52.1988528223,A
28.0511179675,65.5753015801,A
33.2419729958,32.4550262318,A
50.2606444597,44.3506343198,A
29.6032738881,42.0952763130,A
66.9592716930,78.9820005712,A
65.2205451352,39.3377581856,A
69.0812043307,40.9707396251,A
61.8558764429,76.9143586202,A
58.4712597242,72.7139650628,A
36.2799747512,49.4162131878,A
24.3299561397,67.2411138771,A
36.3264454303,63.3493929582,A
54.0637570659,40.1247919065,A
33.0154053712,70.9971113516,A
48.8636631872,17.1585431921,A
47.0856038824,79.9427634372,A
64.1935010876,68.6171296999,A
34.0998469947,54.7622984644,A
74.1843589754,62.1143902615,A
77.0975054595,42.6413306938,A
37.9394461838,69.2844702636,A
33.5947088338,62.9065083259,A
52.8644385191,58.5499408805,A
58.6685781982,54.4437992067,A
43.2985312735,41.7543944174,A
45.2224015334,51.9833175808,A
58.5968765401,53.5536644670,A
64.2863672883,24.4982770353,A
59.5378991834,60.5521189480,A
17.6220335424,38.7157196004,A
42.7424421623,35.5335425846,A
48.0376262210,34.4784406526,A
50.8886321675,49.4681588080,A
33.4347096369,24.7026150353,A
60.8628504081,33.9248051444,A
50.0847947774,75.4357276356,A
56.0275959648,45.8758350739,A
50.4671575366,33.1447440284,A
46.1829034228,25.0205994279,A
61.8964008544,79.0120947179,A
17.2231658923,48.9487695489,A
49.8906418415,18.3674420234,A
70.2306272174,32.8088654772,A
51.3548738617,78.8455130649,A
22.9120639334,68.0867681176,A
66.9407879092,63.1739967253,A
69.3566006968,59.5503075139,A
61.3571466797,18.4061438619,A
52.8819082443,45.1660617943,A
56.0153796902,55.4659413460,A
58.8555329505,61.2887361994,A
49.6578011719,53.0417961578,A
81.3850102431,43.5935612070,A
44.4984998771,67.4306478224,A
23.0993714287,65.8448429382,A
29.8716466666,23.7436378101,A
25.0555221921,64.3702989748,A
83.8204760805,47.2635223272,A
32.8553192306,35.7057529517,A
30.3503389957,50.1338119536,A
39.1528853021,33.1648619924,A
58.5854559034,64.9611913551,A
59.9488244401,67.9371894667,A
37.4889653645,42.8500583572,A
44.2039659082,64.7988088553,A
79.5629831331,66.0352591405,A
36.3790904076,18.0986315640,A
23.3993940133,35.5775610832,A
30.4924608757,52.1386528314,A
54.7937035667,84.1704400529,A
43.0707288035,45.3654403000,A
54.5676088765,48.4803869749,A
69.4031306196,32.8645115973,A
84.0608871904,45.8704387140,A
22.0273469589,30.8621429427,A
37.0232721139,39.8001151742,A
66.0823913429,51.4830247040,A
35.3552403757,28.3554618533,A
53.9358536471,58.7709656556,A
48.4769072894,63.5003771808,A
47.7462800865,45.0821840878,A
27.6803476356,50.7330259506,A
43.5592903600,27.3845490866,A
54.2271702395,68.7657650752,A
33.9815772116,28.4393258816,A
53.4913795069,74.1817331071,A
46.8521399597,45.5743738684,A
58.3545168151,71.3692731528,A
32.4567502101,27.1936289396,A
61.6387552793,36.7729344923,A
32.4855233883,34.6385343853,A
52.1031775732,72.5957022043,A
64.1641882639,38.5565523810,A
44.5373024844,50.4966325568,A
33.3547125567,46.1720279606,A
29.9868296854,25.4150164511,A
55.8286615272,65.8665921162,A
46.8135114496,75.8166263003,A
45.5752504421,44.2343119554,A
56.7076816956,62.9195168057,A
21.2603595418,45.1427010474,A
64.0356374996,67.5521185787,A
50.6006030908,55.8138734911,A
57.7353204835,76.8624835817,A
57.5189615865,75.4687537620,A
61.0886822902,63.7772921069,A
54.8504079070,52.1643333513,A
55.3092717276,33.2009282649,A
37.0957489588,38.6613414649,A
28.8494259747,72.1102141487,A
56.2879275014,65.3803082624,A
26.7733523700,44.2645765153,A
19.7114032811,46.9719353905,A
68.9682922215,54.3789418122,A
41.3730919099,64.0187092517,A
79.0626332450,61.3626642348,A
25.9939274014,39.2599653983,A
21.7171237099,37.4365031651,A
42.1974291109,28.3211550883,A
22.7706205866,43.7889349348,A
30.7553789913,32.2647453372,A
25.2907772561,57.4860572636,A
68.0903129355,34.0829539564,A
47.1873652768,31.6350600746,A
53.0582874492,67.8861265664,A
20.6191038274,64.7200917338,A
27.2261808878,37.4481054073,A
69.2098337933,21.1397179679,A
47.0631380342,49.9276183836,A
56.0835147634,78.7399129296,A
36.3991999001,35.5838326232,A
20.0053996933,62.6835379650,A
55.1826134619,25.7886942444,A
35.9228845147,79.2022646178,A
26.6101936363,37.5847709681,A
40.0760197597,52.0510043649,A
45.1108426455,21.8200032205,A
