xDom,yDom,class
55.8079731518,46.4566262259,A
52.2189419393,74.0026868369,A
42.2389780081,61.9579075396,A
21.2555398716,43.3049822170,A
40.8427745999,58.4805164046,A
46.8993619575,63.1908549964,A
56.7188790726,78.1787126922,A
33.3495135981,47.3043766304,A
43.4510735656,25.6739206000,A
67.9127309325,82.3877526636,A
50.2759556486,30.2330926783,A
59.0167201141,80.7557290739,A
49.2777950516,61.9429932022,A
26.6291460339,64.5247590224,A
53.4197350435,41.2292203025,A
87.6101018510,44.5712297250,A
25.0198986489,49.8395054674,A
34.5733182131,84.8435966380,A
60.7455447189,22.3760368562,A
21.7806870987,74.2579700660,A
67.7365328323,23.8147345532,A
53.4691383350,30.0463561522,A
68.1573674375,39.2689674665,A
77.8964594134,60.7354734389,A
79.8070148733,62.7370895620,A
55.8198159143,88.5825252965,A
45.5376768152,49.2540955147,A
36.1117598446,63.9594731984,A
32.5505478748,64.9291275081,A
70.4011407673,75.4170069299,A
73.1130444363,37.9650969636,A
33.8646028714,38.0725006240,A
36.7181337617,18.9744058176,A
29.7055840229,25.4080503740,A
68.2769481626,45.5337157946,A
38.2643841666,14.3681831782,A
39.4925260169,18.5114035568,A
44.0373010172,76.7429293206,A
74.1760897772,44.4152811512,A
37.8976346066,47.3182138743,A
23.2198202232,53.7474636870,A
87.3892357828,39.4124748813,A
17.0097658392,44.7827061004,A
87.8302361986,55.4863404932,A
81.4281027711,38.3395550334,A
48.7343188187,74.5778106921,A
63.7760739143,54.0122107561,A
46.7456975864,23.2319860234,A
14.4278276742,58.2704884666,A
37.2372693981,32.0102143795,A
14.6282870181,60.3983824121,A
39.0073556835,35.4694697192,A
29.6217040134,34.5009107144,A
69.6684965209,76.8938464544,A
75.7724674621,78.7378561872,A
48.7991446338,30.3705391118,A
80.0382845157,73.3465226097,A
31.1388779400,24.3511584450,A
53.9198510886,89.7411776679,A
80.8671694232,68.0155656876,A
62.1960402351,29.7360970600,A
54.0358129323,66.0326271470,A
40.3314840170,83.2322305737,A
60.9107314404,73.5285445109,A
29.6059781951,19.7161759484,A
59.0204246716,13.3107283930,A
35.6065107660,77.5473687231,A
58.0639727647,82.1315988264,A
18.0713006630,38.7372000282,A
20.8794979443,72.9647803103,A
52.2603476455,25.2994147583,A
87.3470239971,56.4156676923,A
45.4477152892,57.7737505935,A
52.8499867443,52.8376264277,A
28.4364273503,24.5214709130,A
85.3308014398,38.3225173208,A
29.7614149718,77.5663289118,A
39.8900406233,14.7284981342,A
83.8228057519,63.2758391365,A
32.6777610302,34.9300670285,A
38.6816101455,65.4802596888,A
13.6993712569,61.5444535676,A
66.5618736558,23.8502431039,A
40.8145667709,60.7908287744,A
58.6697762943,17.2502328092,A
46.9896173496,11.8948176230,A
86.4158842724,65.3316962382,A
33.7149433498,59.0335585398,A
19.5024900087,34.7108443908,A
43.3710130145,16.3890074317,A
12.5464843205,45.3593067840,A
33.7594580905,83.8244208599,A
20.7157490491,40.6634527552,A
55.1414058346,59.1694878155,A
31.9785520874,45.5627483216,A
53.2802492707,61.6853835768,A
14.2689984268,42.9610885784,A
73.4878533081,48.4374039060,A
24.2003611794,19.7360018498,A
71.9243384705,66.9853589460,A
