xDom,yDom,class
78.0379019919,61.1780386362,A
51.0510610637,73.2922739187,A
57.6328380160,71.8324523034,A
77.1417987444,51.5202488916,A
36.2146550537,49.1880321892,A
67.3489845931,55.0176958843,A
47.4342498939,47.2264663919,A
62.9847701607,67.8799586795,A
68.6411468822,56.4891461126,A
23.7771444990,40.5305661723,A
62.5699441220,34.7175297825,A
77.3681461050,37.5904618445,A
54.3206658399,25.1100790917,A
56.0917481586,42.1113813211,A
69.7303616110,68.8534630496,A
21.5123478706,58.7288101268,A
76.6077156600,55.0907254136,A
67.7708716087,40.2809850794,A
18.1675505184,51.7342512049,A
39.2047173313,30.0879323945,A
46.8211924250,60.1598419353,A
72.4243036409,70.2944896762,A
37.8443607625,49.1627334653,A
50.5875333599,59.9826231546,A
46.8224371113,18.5201193909,A
45.7496613401,40.9400285571,A
55.1983547360,57.2866020418,A
60.9720980240,28.0165932550,A
36.3665763157,72.5489205636,A
39.2879203053,20.3562912596,A
28.8264038210,43.0304817134,A
40.5688333388,19.5733793513,A
54.5025246766,50.3631955227,A
24.1615194040,67.7766848538,A
60.6217791401,42.2607800347,A
44.7468504412,48.6346285012,A
23.9400075228,33.4027076425,A
46.0555989922,34.9139374605,A
71.9119079739,53.9890368098,A
19.5746877664,51.7389975901,A
52.8778546132,57.5660296368,A
45.2472091566,31.4476654474,A
33.8097106310,73.5645732617,A
23.1603539264,52.3842104088,A
48.7997601577,65.8168768830,A
75.5628411586,48.3346050513,A
80.0282588929,60.5665859616,A
63.2409994516,23.9400755631,A
32.0307908658,61.0896107889,A
33.0698341005,31.5407869646,A
38.7854828541,33.3309328854,A
60.1395110520,36.0914679562,A
60.0522502847,65.5137572612,A
58.0936365187,32.6800916586,A
79.9453814420,46.3642850706,A
55.6460895442,71.5028490873,A
62.2062409670,77.0315642663,A
51.3634249947,19.0935433883,A
59.1505906196,73.1192256101,A
43.6409049873,30.7604888671,A
57.1213498126,60.1070875793,A
64.5246860708,26.3210689469,A
44.1086806074,71.1778230817,A
20.8226610579,49.3515117807,A
33.7151541561,40.0671782170,A
62.6800779191,57.5236491869,A
21.0890691946,51.3653338815,A
53.5305549416,65.9942152721,A
48.9859120201,59.3031964291,A
80.7636107496,49.4529536523,A
23.2219781566,66.9569803240,A
34.7368384303,41.5317018697,A
27.9535727254,61.3688856356,A
50.6309308257,41.3047740339,A
52.6657180884,80.7807309519,A
45.4337297452,24.2695818343,A
29.8173609525,60.8229327355,A
50.9421599626,69.7368583122,A
61.0586391052,63.5219427739,A
26.6640290291,49.9060259848,A
37.9095262811,62.3021348555,A
52.7379023460,20.6886671462,A
42.7961219466,79.0277139245,A
43.9020569077,43.7734412680,A
57.5181654491,34.9302447602,A
59.8019049468,62.4200711220,A
19.9160483934,45.5731160572,A
28.3093377549,47.0038562751,A
63.6144147364,58.5938724371,A
38.3715717168,45.5593565744,A
57.1502889978,33.3589369973,A
42.7534750202,20.7141718951,A
69.8634290190,29.1643936794,A
39.0784844157,59.1706917293,A
23.4617794411,56.6123119736,A
61.7956877222,67.2738341110,A
27.8538191958,67.7971972919,A
54.6475209331,76.6087871992,A
41.6290000547,33.9551537383,A
40.7510008812,39.2213124779,A
