xDom,yDom,class
25.6140271425,55.3724074163,A
40.0864070286,76.2186869724,A
77.3870679281,29.0059157585,A
74.2015040996,35.6383188854,A
69.3550895796,21.8320661118,A
64.3933783926,66.2842003689,A
54.0541263652,25.2878564355,A
70.1905545430,25.6888054917,A
67.9607105277,74.1050334938,A
42.0963082770,32.8421332769,A
62.7194976293,21.8921268551,A
32.7489260201,72.3023676451,A
22.1493691908,35.2183924265,A
35.2887013717,24.6027328386,A
46.2141465651,26.0139477434,A
39.8967100565,51.4713401119,A
40.5435102120,55.6432123361,A
36.4751865792,78.1410196597,A
31.4527987720,38.9278556883,A
80.5801365409,43.8865621017,A
61.4514057941,61.9883165285,A
57.9668953673,64.8281047068,A
66.1711061161,27.3478202658,A
58.9606761333,64.1395488943,A
44.1311700167,65.4022025096,A
75.7427929067,51.2729498776,A
69.0245106073,21.9814888409,A
48.7675297958,40.7123800550,A
32.9110858993,42.0478190191,A
16.2497630907,56.4480190439,A
32.7976735251,39.8053260201,A
49.4590536937,68.1565215373,A
34.6529607307,44.3342071028,A
81.7145376375,51.6593021724,A
54.2767936451,78.0393661156,A
30.0810081083,21.8446328505,A
51.4912451501,84.8135002470,A
50.0275994783,27.8202377088,A
41.1439523371,51.0326865704,A
60.4956588650,74.9226356874,A
41.5780859507,31.3520764231,A
63.9925598909,55.1017090561,A
84.0334816783,53.5530231817,A
39.6862324993,41.6884466808,A
51.9828877133,32.1025447981,A
28.7425041060,26.4726613756,A
23.7862292144,62.3257836071,A
32.3369221774,49.1555891730,A
66.5945369618,23.2253594406,A
57.8439780831,49.4135607446,A
65.3020253949,80.6552298580,A
76.6167484947,64.0314468114,A
61.5248630301,36.8498334011,A
35.5863756565,79.8446601218,A
83.2772169123,52.5395866030,A
61.5594215889,47.0323717707,A
52.1155496891,59.1582789873,A
79.6982444508,32.1878550405,A
17.3778733898,38.9155886874,A
54.8383359688,68.5435408643,A
46.8856674781,74.4069964573,A
52.5231057138,22.2828928184,A
51.4828442563,75.3248902898,A
65.1161389980,28.9494912156,A
20.4291209880,49.5351671174,A
51.3209462368,44.0860104347,A
78.5039116652,62.6160705201,A
80.0355615415,34.2563258127,A
16.6271855293,56.1477129753,A
60.9760714545,38.0420376340,A
51.9166902895,27.3485118451,A
45.5265092187,48.4873197975,A
42.2503729037,83.1239021260,A
47.5365272028,83.5662156892,A
19.9013483564,50.1917640036,A
44.7598896203,68.4234999404,A
71.4832369302,24.9190780955,A
42.9839532449,74.3317318341,A
31.0657307168,31.1412862957,A
33.3100247241,37.7307571115,A
56.6760812908,80.7830523758,A
30.4659944645,61.7700170721,A
17.2218680510,48.0795521862,A
35.7159739771,57.1515281367,A
33.4912472904,54.4833411820,A
20.6153740033,45.1047456136,A
80.7065215768,42.9539431418,A
23.4612697258,34.0420487263,A
43.7496391938,24.5475792095,A
74.4062177024,73.3063093212,A
22.4563197133,51.1423355337,A
53.4240688545,18.2994202114,A
55.5140851984,77.0382050493,A
70.3596561110,44.2561659956,A
56.6606720710,46.7308525333,A
20.5544880269,46.7350179625,A
38.3595538485,19.6786007149,A
56.4400933131,43.9535467051,A
59.3413744927,66.3053169137,A
58.2740927014,72.0387451391,A
57.2126960364,34.8865336667,A
69.1964468967,42.4079023024,A
61.8651326968,37.8451121850,A
31.2525062522,75.1864906076,A
