xDom,yDom,class
73.6357679639,20.5689472004,A
51.6087644229,26.2513837480,A
92.1337179238,42.1476478234,A
83.4226783819,75.3665263359,A
66.9739492115,85.8478721274,A
48.9941367704,80.6907278639,A
59.5711564813,42.9073370918,A
35.3746514889,80.4922119618,A
79.1436777186,33.7659464583,A
28.9899572383,37.7187855825,A
40.0457461356,46.7364753498,A
46.3303095162,84.5476639646,A
89.3767764394,24.5026376841,A
63.3021313071,49.4771742818,A
16.8815057885,22.7500800296,A
83.9700076728,35.4141410800,A
53.9823445618,58.0406891624,A
60.6123218876,38.4270868328,A
70.5769735283,44.8910388784,A
44.5330249830,70.1904623121,A
55.7957583180,58.5057716925,A
29.3021655323,12.8401824096,A
78.9228526135,61.9101597102,A
68.3163610603,79.7283542969,A
61.0691542566,47.1410741732,A
50.2973671244,75.6198725490,A
41.3679856771,8.5278209853,A
15.1083568438,44.2716584919,A
91.6092039233,53.4336160852,A
41.7934823645,9.9209084665,A
30.5912964553,58.8738005971,A
76.3979463664,16.8330680276,A
62.5932946746,39.9167009190,A
78.9530013427,55.7085335620,A
69.7117068377,57.9125783204,A
34.6000642131,79.0910004106,A
31.3437819417,59.4427637114,A
76.4534083467,16.0537951647,A
65.6550365608,12.1366394896,A
61.5076563690,18.1793727836,A
31.9916877719,81.5542694016,A
44.7479192159,33.5306062186,A
15.8038591803,68.2209024850,A
52.9052688008,32.8813859196,A
87.2653707722,45.0427797552,A
82.8456197208,31.8149953149,A
42.2719669931,44.1400400453,A
18.5159671826,60.7640645729,A
28.7433832100,80.5300477866,A
74.1885610623,46.1622953962,A
74.7441469840,82.8424491121,A
84.5867815495,37.8879506445,A
51.3707870498,72.8827701005,A
38.1667232188,21.2086090729,A
76.2974588986,85.2513426500,A
79.3561054728,79.2316291861,A
36.8461343431,46.2906094669,A
30.4242202532,63.0313120320,A
87.8536148340,59.3208068236,A
20.7297294126,59.7149190838,A
82.3973711346,35.0223926561,A
68.6958000495,20.1544755845,A
76.2315036660,27.5507383596,A
65.4465678412,55.9724775319,A
87.6233763384,42.7864110436,A
7.9544883888,40.5215347225,A
49.1939275625,67.8680986842,A
75.3306044109,79.1122348081,A
46.8972472128,86.3212711551,A
44.3518810980,61.1703169284,A
29.1282684590,12.1483116957,A
37.2441783459,76.0746237793,A
68.4498337475,19.9609009975,A
66.2535503401,22.4308842064,A
82.9725257438,76.0436195812,A
45.7591255072,75.4520447226,A
47.6144885641,61.7200923614,A
48.7124846613,15.6178772607,A
44.4685627460,22.9641065101,A
79.4729999377,66.9081237974,A
55.4328689952,69.3201755637,A
26.9977335182,41.7772474449,A
70.3267916031,62.9964833430,A
69.5453723497,43.4582047009,A
73.9983427877,16.9035138144,A
65.6445839950,51.4947682429,A
90.4322193533,64.9787188922,A
74.3330162747,42.0197623417,A
28.7957214547,84.5635159358,A
50.3578404480,88.0276653184,A
92.3966048166,31.2148245502,A
86.2223986754,41.2925480625,A
41.6554597584,89.7737859573,A
74.9296194136,85.2200085158,A
71.3861097726,28.8865808123,A
22.4392583418,57.2797643972,A
24.4315138086,30.5826022254,A
62.6845048028,11.8737055569,A
74.9641347262,67.0665578119,A
87.9496769714,69.8778499887,A
