xDom,yDom,class
63.2895418945,49.9398765805,A
53.0596062470,40.6820827306,A
52.7516059346,32.5064475498,A
34.8353116504,66.7681038457,A
69.7472107791,40.3214550766,A
68.2381102637,60.8390437946,A
39.3390176627,68.4611607203,A
26.0019139186,59.6872968962,A
42.5875928833,77.9361471673,A
26.5151588096,34.5413109719,A
69.6133816473,35.5298167984,A
62.6866247324,73.1489487829,A
60.0898060923,40.1598706471,A
63.7179529297,64.1197737849,A
72.4049349057,58.6635514172,A
34.5952349282,33.6998110238,A
69.6895506890,39.9230660219,A
54.6437366828,48.1881972192,A
43.9832701541,36.9872882685,A
56.3897131870,33.5614963908,A
37.1969951673,57.0537242090,A
50.7820804475,48.5658346067,A
57.6520466916,37.5746559292,A
45.7849150443,65.6187141162,A
24.2276424433,39.0077430099,A
46.1523356982,58.7015844615,A
46.0475349867,55.1451411327,A
58.1787777410,46.4187598378,A
44.8536211946,69.1290937986,A
73.9578940161,67.7099834751,A
62.3621900686,57.7494620409,A
38.0240571885,27.6215252078,A
78.9120148678,50.8470279948,A
41.7105047129,33.5710915122,A
61.1186606150,67.5450699399,A
59.0074689236,26.8842161958,A
45.8888355459,45.1378352083,A
50.2962933950,26.6498796700,A
46.3130154239,63.9703145267,A
32.9351648420,29.1177977163,A
55.4674112082,41.0698493855,A
47.1518826468,65.1383292370,A
58.1656388363,35.0537281426,A
47.2397704093,38.5357110345,A
38.9081625893,62.2569629168,A
63.8912780680,23.9186816831,A
21.0249592388,45.6035790725,A
70.5576964529,68.0158398416,A
60.3181645328,53.9309483478,A
61.3939876400,44.4797634306,A
51.7658081973,46.8944997695,A
33.1985310296,57.5955989383,A
45.6168170927,34.3521221868,A
60.1644209837,53.7951063104,A
26.5358466012,46.6367001875,A
47.5481996106,40.1146795545,A
52.3075862850,56.8010529605,A
30.7212437347,57.8124945630,A
67.8834978000,64.5517614769,A
54.2099512635,40.3153765260,A
48.8168178768,29.5831159124,A
36.7275175444,48.2812623535,A
38.3142514028,22.9306855189,A
50.4783402632,29.7322248376,A
47.6879490933,60.2723363906,A
64.7353801372,72.6704390030,A
21.8658071309,47.9683996612,A
45.1636857188,68.2849794110,A
67.8670012904,54.3053299670,A
32.8537103655,64.5043116832,A
48.1016969549,75.0497423969,A
56.1573234421,67.3621369357,A
50.4758086749,72.9370023922,A
60.6283849291,30.8188705791,A
62.3104772443,31.8233164815,A
75.5741925874,36.2792687336,A
60.9084202745,23.3993880760,A
72.3060658900,31.0332415536,A
72.7163637255,54.6372086480,A
23.0983607275,39.8657760444,A
52.1017144350,51.7653096071,A
52.6876275221,71.7928030512,A
60.2956502557,27.4391011890,A
75.0048774192,60.9479039519,A
43.5921473918,49.1344448796,A
48.9509239391,36.3658447432,A
42.5711788635,50.2663133930,A
22.5326455181,50.1055147328,A
71.1377505518,50.5416096765,A
65.4096562514,59.4809663797,A
37.3909947470,33.5755604968,A
69.5140801716,64.4211459434,A
38.2883331710,31.7224300962,A
40.1325576984,50.5353898531,A
53.9623394563,78.8032016887,A
47.4499903311,30.9611903012,A
59.9318597184,42.4383769441,A
30.8764368996,59.0609856376,A
49.4770884939,66.9767449050,A
69.6912991172,65.3655007745,A
