xDom,yDom,class
47.8890414657,36.9406243717,A
60.0470650505,23.3752513734,A
54.1083579478,24.3507013522,A
22.7300997629,28.7862116325,A
80.3640457035,66.2693536400,A
52.5695932237,38.0103060694,A
18.1266412098,52.2869875364,A
19.1333099018,37.1815054786,A
26.7880877293,40.6199407752,A
51.2143013014,63.7077566514,A
36.6505373066,38.2379178456,A
53.2289933103,43.0674553996,A
34.6901997633,28.1606313335,A
71.1983053330,57.3585404080,A
47.0816267486,56.6292906052,A
42.4536413081,60.8869951190,A
26.0625878952,31.1852901247,A
69.7545185588,60.9489951970,A
52.8478822505,48.3671680857,A
70.9514340039,74.3160245261,A
18.6557915114,38.2517800691,A
54.9675497549,63.3873432956,A
38.2731134468,17.6448655768,A
72.6566255528,25.3714525004,A
22.8206448867,57.4986716925,A
44.9365448670,74.8265235711,A
22.5950487010,54.8564448674,A
67.6271825877,46.6097170119,A
35.9167568233,78.6448942301,A
73.2361449048,58.9578902246,A
47.3747215465,27.2650677528,A
34.6858296710,54.8928685164,A
69.6861195698,22.8039480716,A
44.1812405159,74.4198562016,A
51.3016705310,82.3329323378,A
64.5567225919,36.9794173936,A
48.6580374808,36.7954727603,A
77.4240238855,51.7849047737,A
40.2736320724,20.5502187166,A
22.8690944211,49.0562026151,A
64.8858287839,20.6314055118,A
46.8819182559,32.1862892206,A
83.5231752599,47.5611326659,A
39.8300782409,75.6038915759,A
67.7819853583,19.9012279348,A
43.8499634913,65.5841672356,A
75.9758676868,51.1991042254,A
61.6788516269,29.0744045366,A
66.0559530530,62.5591513514,A
62.0388739987,35.3661440125,A
40.7964712928,24.8514962610,A
62.0621054064,34.2498094697,A
21.1978910301,66.4540004054,A
61.0863257022,76.4496655225,A
62.3981067100,23.7196141185,A
30.5835436669,65.9832771938,A
33.6663447241,62.7811732881,A
32.3466965251,30.8209305048,A
70.1999846899,50.5935949826,A
61.1303632266,38.6419124150,A
34.7771243028,40.8165060838,A
59.4950000834,68.3845065991,A
76.4795466030,39.1910820102,A
20.6101865912,42.4547351702,A
47.1832982387,50.2130316839,A
36.8942015462,38.9712970692,A
63.7356807396,64.9129218944,A
64.9605518637,54.1162479585,A
53.9674979174,55.9731257781,A
50.1236545944,28.0037739468,A
19.6442749454,42.5115302421,A
37.0752144610,49.8478721901,A
41.2913685056,21.0796316748,A
47.3736569676,15.6684485825,A
75.4020139199,72.2582825355,A
48.6064671861,21.9041614948,A
73.5941252976,24.6002226122,A
46.7294887772,70.1413059106,A
58.0566334032,22.9268950664,A
66.4439811753,39.6979412223,A
77.3828039293,62.0232765206,A
35.7546475717,35.5072259496,A
25.3693425584,34.4476992377,A
41.0031119139,48.2693972825,A
38.1337120761,18.7948738323,A
77.0857271792,54.7668553637,A
37.1154426497,30.9929708680,A
79.3291094463,44.8042770304,A
53.6907506334,69.6762427629,A
51.7510790998,68.7739085775,A
35.9352110395,46.9393209991,A
62.1283968782,66.7848003178,A
68.8599102694,43.5562416276,A
31.1600631607,76.7881664270,A
