xDom,yDom,class
32.0122886647,55.6358752952,A
51.3643755893,21.4025962319,A
30.6101240608,72.7600047773,A
20.7110941966,51.6017316281,A
18.7976304164,56.5747344562,A
70.7501632498,41.6140586103,A
50.5856799209,83.8321667345,A
58.4218509834,68.9719052093,A
33.6207232844,37.8292015058,A
54.0117101008,79.1262712855,A
44.9812846270,37.7017842358,A
72.9746903532,37.7185448623,A
70.9669401265,28.2401135370,A
71.3086073737,34.0967448658,A
50.2040041097,54.9097586665,A
73.0817812389,60.0881457229,A
31.0841098842,62.3999074698,A
54.6974217961,22.4520472539,A
56.8806631230,18.5954323519,A
31.6551295097,51.5282025325,A
46.0465849058,63.4617229429,A
65.3919004224,26.1808107628,A
26.6746806029,72.2638541996,A
32.2735191932,40.2824760989,A
47.1904353722,55.3979422180,A
24.4682648524,63.5923347536,A
44.2268304733,28.7367360596,A
43.2068453422,35.3526293193,A
54.9713884081,63.6600049228,A
56.4389608914,38.1715910120,A
27.9458293942,58.4275174766,A
15.8030418618,49.7025746053,A
49.1769831043,36.5684795599,A
54.8475369573,51.7040870643,A
57.1835033691,59.0747585684,A
31.0809730209,32.5695870037,A
54.7836631505,37.9423410042,A
42.1020803516,44.9497404720,A
42.9325254213,82.5462935899,A
63.3140560259,69.5930547631,A
68.6095996592,36.9600818691,A
38.0935766681,52.2920228273,A
39.1806877408,25.5682398072,A
59.1300450377,74.1410738257,A
50.4783684620,47.2601345513,A
68.3495392381,69.2427495223,A
69.9815857138,62.1776000108,A
42.3852296756,63.6309073805,A
74.1376347004,25.6636113938,A
48.2151840192,58.8675048280,A
58.5806703802,64.5972651470,A
83.1181690252,58.6593225414,A
58.6070410317,53.2394285596,A
75.6913509100,65.5285849407,A
26.6951284899,72.5101478730,A
18.9548268617,39.2160521487,A
59.6074515969,44.9440210776,A
54.6475912985,57.2857731585,A
43.6421824130,42.1229088804,A
24.8057592969,65.6745302899,A
25.4844961972,35.8203443409,A
61.3677539674,74.1239167215,A
34.7636079594,45.3009816852,A
57.3829443251,43.2199952541,A
74.9589605001,62.4668537979,A
27.8343240838,35.0294148436,A
76.7072039088,46.8076812623,A
63.3043767507,38.3353587067,A
55.3288168012,54.0651037564,A
34.3542984197,25.5632165798,A
49.1409624810,61.3702068685,A
43.5422549273,27.1862318391,A
71.4099679220,59.3527317668,A
54.9547280051,57.3098376202,A
65.5720966331,35.0107296588,A
50.9899269351,44.3355502077,A
31.3363409657,58.5848271738,A
32.0329008026,36.6667055787,A
79.8279131196,60.4368703109,A
61.6818012335,64.1178930065,A
80.1943255438,54.0494246213,A
43.1094942561,66.3765730085,A
37.7739044655,26.2956120215,A
30.4354367498,78.6341126489,A
73.2743371013,72.3201448689,A
74.6017217315,74.3799417780,A
62.5739104159,75.0527366131,A
30.7765901516,69.1868399687,A
64.4798989753,23.3886027588,A
78.3262044557,39.7179135571,A
34.7316855083,20.6771510969,A
38.8352957591,74.0804057165,A
76.9118122838,28.4754215295,A
59.6736805874,40.0225312114,A
43.0527644821,67.5018212755,A
16.9117530229,54.5140837058,A
66.0459095473,75.0768699379,A
42.2914042927,69.8285877426,A
25.1396483377,39.3307506109,A
23.8654459989,40.7053990478,A
