xDom,yDom,class
39.2780020098,73.6935677413,A
52.2266041733,40.3464036110,A
36.3514870509,71.9184791804,A
75.1724846170,57.8384525733,A
57.0039003523,25.2115883433,A
30.9229869249,20.9947742473,A
79.2314087345,62.2689339295,A
29.2754713808,27.8328523280,A
44.2958115778,62.0495556172,A
20.8766289228,66.7722980577,A
45.2001408737,71.8475151081,A
23.2766276728,52.1581038436,A
47.5000114208,80.2864481069,A
69.9234644537,68.6996794100,A
27.6516040547,34.5344672984,A
23.4055393882,48.3553168577,A
58.2236407980,59.8343411877,A
82.8035293106,54.7628369467,A
48.0309579539,63.9276119762,A
17.3199371326,46.9676026761,A
42.4345027961,32.7281497960,A
48.1824578077,70.3024010322,A
73.9374153519,34.2462712030,A
43.9826081464,76.3975333658,A
70.1272060132,32.0228905132,A
70.5764708564,41.5779960269,A
46.2996299934,70.3849296533,A
65.3252504911,25.2417678303,A
69.3788467838,41.6501016985,A
36.5062184982,66.8049339316,A
42.3794007651,18.5542484296,A
36.1421907516,64.8733208265,A
31.7857067954,68.0214452108,A
32.9693444132,22.5385692074,A
30.2359068350,72.4446093337,A
37.1898518405,41.8117704530,A
66.6120530336,48.3010036194,A
40.9118679972,17.5956530068,A
43.7808861447,26.8881071169,A
45.6836917744,58.3013840525,A
57.8307106670,38.9097618553,A
53.7115609651,57.8856408827,A
31.6307124646,43.7086447191,A
29.5501705916,32.2064476032,A
35.0943027454,18.9993862087,A
57.0984345379,46.4113098483,A
42.6517262421,20.0393985945,A
67.4583947706,62.1784794337,A
24.6663743237,48.9264009748,A
31.0257186531,30.5202794438,A
31.8542950784,70.7820177281,A
44.7607562147,78.0457631472,A
29.1620886705,39.1821069222,A
52.5053813672,60.5087533671,A
55.7002405702,54.3498500793,A
33.5939289808,66.0238681874,A
30.3801377676,23.6860712898,A
18.1715098983,63.3319639056,A
21.3517114995,32.2403864226,A
79.0320109347,53.7185962853,A
78.1370235118,54.3039118767,A
16.9938176137,54.7526866843,A
64.6868829558,27.8566015467,A
19.5734272581,60.7973824158,A
28.1313447072,65.0912189790,A
45.7203462872,47.0625811861,A
54.0271734813,22.8136754282,A
58.3409043823,46.4616756442,A
28.3059596189,33.8869566555,A
40.6342942724,34.8183870383,A
71.5854441544,53.2974545983,A
51.5833426034,51.0294936658,A
41.8285952470,80.8889466863,A
43.8328668923,63.6796810841,A
41.0630339370,22.1058092054,A
33.8293601164,66.4460901828,A
55.0759635020,55.8622860119,A
25.9763165512,49.0157090039,A
60.1954843535,75.6319170939,A
39.8363723575,40.5345986994,A
66.8648999579,27.5770902164,A
39.3600315031,23.5935696086,A
37.6232735432,54.9088648844,A
74.1026252653,58.4669057993,A
18.6903680886,62.9676780300,A
42.5536429159,58.3124466013,A
48.2842219651,29.3736450253,A
40.3781154198,77.9698115701,A
55.8250572177,49.0406753599,A
61.6726686434,80.6197235372,A
71.1089800552,73.5786695706,A
66.1016950576,46.3947453494,A
83.1443646974,55.1292526639,A
64.3364368453,64.2607897816,A
58.3810536012,38.2437682355,A
59.1980544552,56.6791338737,A
46.2337351565,49.5999927007,A
34.3561393096,49.7387366359,A
59.9657018752,76.5040080408,A
42.3999234590,44.6944544281,A
