xDom,yDom,class
39.9411331743,52.2962562472,A
71.3249508621,53.0627241926,A
36.7168143481,59.3897108197,A
67.3107572363,26.2412794990,A
64.5811278873,25.3676224034,A
28.8156863505,54.8256749770,A
78.7493225447,32.4286004795,A
46.1910135804,27.0958694003,A
55.3644639446,17.1688215547,A
47.5025639573,66.1870331262,A
63.4028587598,71.3667524612,A
19.5302714049,59.2972994964,A
34.4519321976,35.0202755731,A
54.2661016821,26.2653121737,A
50.9200433791,66.0800839435,A
34.7298941751,49.0521579205,A
26.3543657941,54.1767109708,A
80.3192158932,33.2559077009,A
78.5285601180,56.6079607726,A
19.8619892605,56.7987854699,A
39.5358641258,30.1313098342,A
67.4811891403,29.4068979577,A
79.2335226672,63.6256081996,A
59.8722375116,46.6531394893,A
58.8483532333,33.1106098775,A
18.1079574548,38.7576752936,A
35.9151695403,24.8806875583,A
57.7024519176,39.3396547563,A
49.3588217786,56.8886808074,A
80.3120581839,51.5574796421,A
28.4050425509,74.9525053438,A
60.7494360956,60.9441473519,A
80.9902839856,61.4944293997,A
34.9255925437,50.0171936707,A
47.8561512158,16.0390394887,A
37.3421560320,78.9485480341,A
52.9168078226,75.8711450854,A
45.1006849013,52.4927363207,A
25.8019731492,41.7245988979,A
42.0406288174,62.9497268116,A
63.8411502594,70.4026677260,A
47.5417585429,60.4014553606,A
67.6839532785,60.9574573307,A
77.8691198155,42.7103122767,A
54.4275885500,29.7767037017,A
35.1146280142,62.8559862686,A
81.3280934227,38.2918245252,A
66.8903943851,64.8729510840,A
38.7264701329,39.4341156551,A
70.5914102673,23.3557728257,A
19.9770342678,42.0313260046,A
79.9232481817,64.3688014406,A
48.3451950985,58.0416319637,A
46.7959676459,18.7914154304,A
31.6129757030,67.2879247996,A
59.4394251347,25.3494090664,A
58.0372849166,58.2463935422,A
72.3629782421,38.7416807473,A
68.2031000876,47.9687333449,A
60.3856882569,46.3702340091,A
53.9205802647,79.6852520235,A
38.0277034521,73.5835023792,A
29.8005394337,54.7752009682,A
43.5923790939,38.5156677988,A
77.7794239659,36.7829526202,A
44.0349223149,23.7025153568,A
33.1787089491,20.8408560777,A
30.6335704900,25.4417121388,A
21.6108306811,30.9361406833,A
53.4076179285,60.8466871011,A
39.0851975190,74.0984565155,A
49.0096596997,75.8251633549,A
24.5251813187,72.2154378832,A
55.8623398830,59.0783843243,A
80.8499639649,59.8856167114,A
71.1362160954,56.4393275786,A
46.2547859426,64.7630189096,A
31.9737243220,25.8064070018,A
69.1607909664,22.6625173801,A
24.3527367110,67.9805278701,A
65.4898031557,40.3526732369,A
83.1442767754,57.4380014219,A
74.5914682199,52.1166620672,A
44.5795901116,20.1198530582,A
35.6673728250,71.2425393489,A
34.3781538168,69.0574986399,A
18.9937157469,46.4318838876,A
21.3497659598,58.1453677020,A
66.2384330778,77.7836552980,A
33.5159063352,75.5739595045,A
42.1726485373,58.8085317278,A
64.1401832517,67.1035988126,A
68.5407518636,43.6248087394,A
53.5351605662,56.9843119644,A
77.4628762675,38.9968697448,A
74.8464135245,33.8421016358,A
63.9075734608,36.0531432229,A
18.8365710548,48.1953257928,A
30.2928894578,66.3921307438,A
47.4732481005,17.1796891331,A
71.5168603793,71.8928913140,A
55.3687543885,78.4411859610,A
39.3312668994,73.4963194993,A
83.6566609040,47.0391238992,A
33.0487017049,72.5510803087,A
63.1927049754,45.3721608405,A
33.1954195769,27.1262458113,A
39.6187927288,73.6257762256,A
58.7760515107,50.8322288839,A
71.4297033863,39.4663770566,A
