xDom,yDom,class
77.5271766451,42.0354067666,A
26.0397710858,33.9051050251,A
22.8856665992,48.2365753958,A
33.7751867761,30.9620492784,A
33.6672719806,68.1869652033,A
55.7115504751,20.7273994660,A
73.7450723597,38.9855119469,A
56.9269364275,70.9877696361,A
17.9845998987,56.4549290925,A
71.4743130892,77.0675025816,A
56.6404434215,46.7271170944,A
53.6341446110,50.7656754929,A
48.1582854046,65.3933470654,A
36.7139899821,54.5327355023,A
57.7207970879,31.0327716353,A
62.1827293023,36.2178946391,A
25.1980773053,32.0291277358,A
21.5151756356,63.7870613170,A
52.8805894404,34.9686143036,A
75.2873778471,29.5596399077,A
68.3314111757,47.0968946965,A
31.8789185827,41.8853459157,A
31.6327921733,20.4478718232,A
55.5544993458,36.5648776659,A
63.8243802584,74.5951615181,A
68.9954010088,46.4559389445,A
59.7902308729,71.4100919077,A
34.2982078468,35.7031174946,A
65.7318491280,33.0640892445,A
34.3615073184,33.2174876269,A
54.0826643069,74.4582716143,A
16.2115497724,46.6821848257,A
70.4534267885,28.4783487083,A
48.0090069744,21.5003900970,A
60.0778020510,82.0413504780,A
73.4578367473,52.4913769228,A
36.3285358470,62.5503366995,A
50.9501322565,25.9912754837,A
26.4882861323,75.4500737317,A
54.8344362899,35.9917956571,A
26.7193298043,64.1659616547,A
26.0811224058,54.3741766139,A
75.4203611142,37.2144498508,A
76.2039274212,47.4778337986,A
66.4275258223,50.7826328566,A
46.5699591924,46.9834683492,A
82.5116492305,46.5844700874,A
52.5355540351,68.4232092303,A
82.8226780327,41.9034075166,A
62.7515363789,76.8112768238,A
44.4018715214,34.2025952028,A
43.6053116522,34.6238570190,A
75.3608437575,28.0833047348,A
60.6242848657,31.2718398496,A
56.5609807623,23.5373621611,A
56.8619149375,75.8410567206,A
56.6405632933,76.5202599536,A
48.5561520733,16.0074169642,A
61.4508757239,57.3765466523,A
61.6185586758,67.7899034628,A
68.2337879184,25.2964636509,A
77.0845216313,66.3786026586,A
56.1041793836,24.1113854227,A
34.9413623509,37.6790312140,A
71.5355623287,39.4890287138,A
77.7287387347,70.6775165783,A
60.1455842350,80.8107467350,A
72.0346704310,52.3317074373,A
66.1682856047,33.1968752298,A
49.9129320611,72.4303988523,A
35.3579453391,40.7420854869,A
56.5244025376,58.1672037847,A
44.3440419705,63.3481997097,A
27.3274221834,69.3412429905,A
51.6337352065,70.2033786686,A
42.6260598612,71.3270476912,A
56.2041475892,61.6346145875,A
47.1950221550,23.0329695524,A
41.8049864822,19.7296978472,A
61.5459002644,27.9899973884,A
17.9999922850,42.0625875610,A
62.7717440271,75.2556830172,A
16.1236462729,50.0599015446,A
47.0331888878,82.8410385471,A
54.8210453236,83.5198080711,A
29.4040019048,46.3514150908,A
43.0796957303,31.3240420217,A
57.6744193380,40.2377967570,A
44.8094679979,62.1403079810,A
35.9431981481,71.2325606934,A
71.1961477727,70.1533605522,A
68.7119601873,22.6826347836,A
36.7222306421,57.2292755646,A
77.7424729734,47.3249624586,A
36.0738844257,69.8093110710,A
62.4257076240,51.3023909460,A
69.2284357122,59.3837540970,A
67.8714746782,33.0803814302,A
38.2687620196,25.3572373941,A
46.2457721060,19.5770746163,A
