xDom,yDom,class
56.0901744327,21.4618144934,A
53.1132837804,71.4898934762,A
81.8357584100,48.0357268117,A
44.0050375553,88.5696539028,A
55.4869560847,89.7977702345,A
82.0334120104,55.1070471918,A
48.0584855464,41.1109689318,A
41.1262621365,86.6305891260,A
41.9848637571,36.7915092722,A
26.0737081539,28.5279683763,A
57.2136044799,27.4666674202,A
39.3574040141,73.4716104894,A
82.0729484468,36.1747865165,A
28.4251302114,77.0348685551,A
34.3814926589,60.4041184282,A
60.0306279448,65.3029988473,A
38.4961493179,66.5034339889,A
69.0895296308,61.7564429588,A
33.9810314632,38.5466514081,A
23.5344184160,65.6908919390,A
47.0893706410,39.4903818400,A
66.5718931313,17.3463410743,A
87.2474390824,70.5239343771,A
23.6525915374,33.9143791418,A
80.0574502639,48.2540212813,A
18.4732087855,58.6072145060,A
72.3728895040,47.9669910542,A
31.6570197581,82.5054852084,A
57.5606106119,89.7929221632,A
35.4397297699,35.5305804629,A
48.0660937011,71.4760425411,A
22.6821189695,53.0471102644,A
80.8748925054,41.9832527493,A
38.6623863082,76.7504809837,A
58.2531776811,26.2167836213,A
42.5091600058,68.9991894179,A
66.4904225603,29.7040143743,A
79.6304569439,31.1186978683,A
29.8998289742,51.1600810448,A
68.9280830610,78.6766069333,A
34.2525576385,23.5929833622,A
85.6732989767,48.2794333900,A
31.7188277311,36.0041046118,A
77.7632212921,61.8736434021,A
82.8263206642,64.5260699928,A
47.4534643807,22.4624960218,A
39.6497750847,21.8844046437,A
73.1311918231,39.4433769251,A
72.3923346877,38.7163672027,A
58.8555169620,38.7854758753,A
