xDom,yDom,class
31.9579801348,77.9627788902,A
41.1232266572,26.6839466168,A
37.0711772132,24.1861460535,A
66.8898329983,78.3496366081,A
37.3330248390,76.5205962957,A
16.1551254885,52.5944451939,A
78.4032005563,67.1861029914,A
64.8529735897,41.0716974421,A
77.7120626785,67.3222955172,A
73.6205755310,68.8561998651,A
23.0203661635,58.2423783165,A
26.9663268881,39.0060384761,A
74.3673931934,45.1162361808,A
51.6112119036,22.5625787996,A
29.3834367373,62.4774192492,A
35.7884952491,40.4080637904,A
22.8446575891,36.1365596911,A
52.8875035674,58.7684885295,A
31.1185666517,77.0138914983,A
25.4548213643,47.3681924519,A
39.4693736787,79.6603100133,A
33.8896707390,45.0660239795,A
61.8892281853,28.6342132223,A
74.4787796222,67.9806269207,A
41.9636058133,24.1967661156,A
51.8554574185,42.0765195793,A
40.4795137001,54.2470213758,A
38.8514915699,34.3726242415,A
28.1595397150,48.1067797207,A
55.4348964212,60.7222313567,A
74.3110770053,35.9747127472,A
39.6978538851,37.7481132774,A
22.3323976623,41.4099062040,A
58.9793976855,35.4629112752,A
38.3850179418,67.2131971392,A
48.1981516439,60.5219429939,A
21.0880057103,55.8224619337,A
67.9569322949,67.8310859785,A
50.0051829841,32.0132885929,A
28.1389490503,48.4234871256,A
43.3319809878,16.9647816423,A
29.9467662386,41.7916071426,A
43.1604585952,23.2603190928,A
50.1415922412,37.3113869728,A
38.3534471414,58.3103657057,A
16.1129541322,48.7075186578,A
66.2443622873,57.3798501241,A
58.8443757228,36.9352134279,A
27.7500206885,73.4946774949,A
49.6996188667,68.7547028746,A
31.9438978770,61.2411509863,A
69.5037600452,39.3041616724,A
34.4564736726,43.8350514922,A
36.2794175916,31.2394328646,A
34.8428328517,51.3855148533,A
39.5869358392,75.7263344605,A
19.7360917768,41.4842543242,A
51.9102083388,18.3820890039,A
64.3096978020,29.1790616565,A
75.4715077554,64.6889616800,A
29.0286215674,22.4813035260,A
43.6264917755,77.6481979164,A
69.1886399517,41.2076242269,A
66.1818707005,72.7816952363,A
41.5181812904,83.1930913868,A
53.7157037810,42.2179648005,A
64.4120044720,53.1456005918,A
63.2769326717,72.8910427189,A
35.9297973473,38.4931627086,A
50.8334832876,28.7054830902,A
39.0963937315,26.7657575998,A
73.3143461667,24.4767020473,A
54.4715148726,73.8292030129,A
53.9475040573,41.1961933179,A
73.5877858022,25.7912373035,A
54.5086792566,73.9762430418,A
29.0796937956,24.5259042018,A
52.7551876503,26.7854816859,A
68.3797970773,47.6526728926,A
58.1324829738,46.5256360655,A
47.7466845106,55.1480170554,A
38.4660122157,82.5580454334,A
22.6872131888,40.9963195723,A
45.1801846795,70.1957518480,A
49.4686336505,56.5986927071,A
43.2504242251,82.1220427422,A
29.8494258181,70.2406027918,A
48.4520495586,29.3619324717,A
50.3519714048,16.9313563627,A
61.8062400162,67.7179375153,A
27.0826241469,48.9087195440,A
34.2343542293,78.2995146208,A
59.5791781918,24.4267133221,A
27.6573071322,36.2721532261,A
