xDom,yDom,tendency
36.738371635008654, 38.1582587787381, 1
27.292227360572852, 22.733260892562363, 1
55.02003698653507, 50.48681111559189, 1
8.749758510125238, 1.889448957542803, 1
38.03033716158314, 40.94647727507221, 1
22.636430618820388, 20.95720201597219, 1
28.993208896204376, 22.690501852451355, 1
46.71192445169905, 43.77113035705332, 1
25.253768902415175, 25.294550821990605, 1
30.943194333968304, 24.660416344960986, 1
61.590541488629306, 63.30075877253805, 1
7.595601532668679, 2.327160643690256, 1
14.130608239694965, 17.02123912844702, 1
59.54666620138619, 56.65373060791436, 1
42.850206741585914, 38.42521476325877, 1
14.499056840885643, 15.550104527742942, 1
16.81652240793968, 20.166950400394448, 1
6.014521445734173, 9.85978384416075, 1
53.000740715242635, 47.902451076317924, 1
38.28026780966972, 38.03232058258853, 1
74.76434386542228, 70.46914819121369, 1
39.6311987729044, 38.259587943982446, 1
25.243685857654555, 29.950438824844962, 1
8.981260337775957, 12.655935535109345, 1
57.149668843069115, 58.83027868898469, 1
74.71123420723914, 72.15265363137047, 1
53.44126473115683, 59.024228528769996, 1
28.9878119452126, 34.32473018184689, 1
5.7213526056145305, 7.57470321577587, 1
55.685656076592736, 64.32469067353286, 1
32.566047508060784, 38.82425455904466, 1
79.61591298454805, 86.35346122283018, 1
14.406428072973654, 18.24907027238912, 1
35.76528749487438, 29.514349055777686, 1
30.41139767426305, 25.54653535818978, 1
46.945487786970304, 45.29510894835404, 1
15.733128915482041, 10.786591129127522, 1
37.658863301646505, 43.130563965911044, 1
27.183848446768984, 27.594372361221744, 1
21.32909888519162, 19.103841213863006, 1
16.685098789597426, 9.219298350735203, 1
64.32681671829059, 55.32429522490442, 1
19.692094035662414, 19.315035253607384, 1
39.06222886563254, 43.792976615178134, 1
62.10056519618037, 57.10560576076931, 1
70.67893753382543, 72.74456928789198, 1
39.08102553574565, 41.21512398825892, 1
12.361066898425658, 12.643499339351656, 1
5.091405260183698, 10.679937400304283, 1
38.02376348630695, 44.89700059058626, 1
