xDom,yDom,class
43.5760335046,57.1473016952,A
26.9257242109,63.3341644336,A
68.2468877913,36.2458790075,A
72.3553747483,45.2399450364,A
69.2094111819,50.2751840638,A
30.6093424783,45.0695914215,A
62.2278334923,50.0718227903,A
26.5764138565,37.2022854906,A
47.9911763066,29.9792847439,A
33.9587988703,73.6647413749,A
63.6345982140,45.5918746054,A
39.7934636237,79.5401330901,A
58.6760955720,68.8506673418,A
22.9890724028,46.8493389948,A
68.3020482858,44.8734283927,A
62.3170133383,48.2489766293,A
80.0154911776,43.3324862194,A
38.0158981484,45.5097251348,A
77.0281559611,44.7125805386,A
67.1634474112,51.2275378239,A
60.3273155591,52.5315878642,A
54.8557762775,65.4525917764,A
37.7385072643,48.9790140627,A
66.7368086729,47.9330505259,A
53.7299895449,30.2115904545,A
51.0776837862,48.7975276530,A
62.8224566616,34.9157833825,A
27.2543955902,71.4265921871,A
54.0213768322,51.3705671466,A
63.4714796301,56.8379843611,A
68.2556465448,30.8139519126,A
32.4813830992,38.0237974591,A
53.8508015414,22.2078394796,A
65.5606971042,61.9206023732,A
66.7369139915,68.3808254643,A
62.0797260547,62.7060661254,A
61.0288541425,81.8339872015,A
18.2057463305,47.8154996024,A
36.9978345742,57.5078881799,A
41.5870698572,83.6990008035,A
70.9343639606,49.0072538581,A
61.9448363811,37.4279382365,A
70.0974272097,55.2536558586,A
49.1624500771,53.8624082816,A
24.3312437214,33.2269678002,A
77.5366325031,61.3585741100,A
31.4062641993,62.9048697834,A
45.6111659515,15.6651429563,A
61.4603154102,53.4129075513,A
43.4816972275,20.8742070325,A
55.8672440860,23.7321505878,A
32.9310988583,79.3344150582,A
53.0743927140,38.1619808681,A
23.7461693389,72.9739331562,A
58.2578880521,23.0211035211,A
42.1482179040,30.5596959993,A
75.7002494130,45.7633712766,A
59.8846675516,17.0418611325,A
22.4848550941,49.5112204342,A
59.6127557481,22.6137590794,A
64.8097019020,43.7142780259,A
63.1761055182,61.2900799816,A
53.4664819774,48.2978049622,A
79.2887476208,52.7405925838,A
68.0164240377,66.5230480825,A
77.6229566548,71.0329118095,A
49.4280420224,66.9749669827,A
62.4481213875,56.8676545994,A
32.0973325430,21.4715369125,A
64.0881880414,52.1784461917,A
54.0136898857,26.7838294004,A
56.4687007813,44.4644168720,A
58.6782710483,79.6111749381,A
65.3189953342,57.5236162440,A
73.0676614693,51.0896730169,A
56.5511864988,17.1982788404,A
18.3824356454,52.2874533458,A
70.7012958840,76.7779139712,A
61.0742956030,51.7222200962,A
37.8789324612,28.2055924167,A
70.6692437348,48.3435448034,A
51.3273998001,61.8474861451,A
22.2420098534,41.9079420576,A
66.1413063965,42.5817148021,A
43.7112211304,29.7845320772,A
55.5672049651,24.4285171635,A
61.3883574509,82.4631237998,A
43.8531922497,29.5028339346,A
50.3640656481,17.5783643824,A
65.1862053974,70.7361740771,A
36.8456194872,44.5153240050,A
37.7395359995,34.2341967064,A
58.3838633393,40.6047091070,A
47.7968218276,26.6907476647,A
72.2042814911,56.0291497006,A
54.0617476269,20.1641035456,A
69.9480295035,65.4439789115,A
33.5200630381,71.4605269076,A
57.4708180085,49.7128374173,A
20.4264350067,39.9515612143,A
