xDom,yDom,tendency
59.872603738656736, 36.66536577661733, 0.5
49.6583448996895, 33.67257013014071, 0.5
40.938700924524525, 25.48311322738351, 0.5
46.29188330505936, 17.038858079421107, 0.5
25.80513188455639, 10.335801151930012, 0.5
20.88462454354904, 3.3136986608172396, 0.5
73.02882563276378, 38.12568206360849, 0.5
59.90697742873669, 22.743010661600966, 0.5
17.114418878255947, 13.704788295529784, 0.5
25.909522246174266, 14.960495875372192, 0.5
39.48389451184621, 24.303069871502416, 0.5
51.856484379454336, 18.494539042986247, 0.5
46.416217765357466, 18.165023595227034, 0.5
26.373579322240865, 14.958508005131279, 0.5
46.384450624498136, 17.203814242786564, 0.5
18.41905768656038, 13.416068713671791, 0.5
43.940969678284674, 21.5134087405891, 0.5
5.493154347368653, -4.184994718082473, 0.5
62.68692312952485, 31.453772632351274, 0.5
8.174163491205675, 1.0486059862409949, 0.5
50.87974651945782, 26.092979942748293, 0.5
15.819179889866458, 1.3711062774875122, 0.5
34.62590565292132, 13.514371240866119, 0.5
43.13983395833378, 16.03642931557907, 0.5
68.50641430465352, 41.03344618030193, 0.5
52.25856477488545, 32.48386994327946, 0.5
29.840037427177048, 13.941630255608057, 0.5
6.961937684106463, -3.2352132210563553, 0.5
32.73623009677978, 21.0643058734223, 0.5
64.92760750923176, 33.43709735236999, 0.5
21.895694846432715, 15.414912694596655, 0.5
12.603315813229498, 10.652958620386567, 0.5
25.732758613014795, 17.088547974574972, 0.5
6.491998301318219, 4.884788846801379, 0.5
40.91620155789866, 18.124922180021535, 0.5
33.370048343795666, 20.879674191982392, 0.5
67.5741695780088, 38.760217162568885, 0.5
23.962744648631794, 11.963298154333266, 0.5
42.069228254600205, 26.98968525936363, 0.5
36.261614257067286, 12.857189370295252, 0.5
68.48722180640688, 38.363735787891095, 0.5
24.845886180543097, 5.8422016975946125, 0.5
7.140219442681543, 5.826474752073639, 0.5
35.22700925456463, 13.668787060036403, 0.5
24.572841860339764, 14.348237447895606, 0.5
24.605499555298586, 10.29429383012533, 0.5
47.80807459571381, 19.897685864265164, 0.5
12.396448760428303, -0.7431575709505616, 0.5
19.582255168166277, 9.340557647361653, 0.5
25.552976288454275, 6.597405464494581, 0.5
