xDom,yDom,class
60.5946450184,76.5348441004,A
62.4612945670,71.1670203103,A
8.9295050462,37.9098238882,A
22.1336532888,60.2425833501,A
59.1239791343,12.5762742124,A
40.7773900904,50.9813417292,A
56.2114499036,15.4758261916,A
52.7878162901,48.0127426289,A
78.5401483518,46.5718842247,A
13.6439937176,22.3272364333,A
9.7032679627,45.3944431817,A
33.1554752839,44.2989685981,A
55.3524772297,40.8829346816,A
66.4619536385,70.0498295271,A
56.7701541316,55.4541269361,A
48.2299448232,76.9606410531,A
36.3781707660,9.3603039902,A
11.9761102517,48.6044639378,A
68.3379864684,18.2283383706,A
34.9293764333,75.8892914773,A
54.6012605625,78.5469015016,A
14.8765428149,68.5440064248,A
20.4673322760,35.2593959321,A
24.0794013680,51.0703119194,A
52.2556639618,62.0727500872,A
80.4958569322,37.2113360628,A
68.3826448173,29.2126370537,A
40.4272716644,8.8400899309,A
51.7595426351,27.8902583724,A
42.4154804696,65.8274832437,A
71.3552676195,49.6693653435,A
32.0768752657,14.3165357218,A
39.7659781214,53.6759738875,A
50.5684495518,27.4741436611,A
48.1669143063,14.8361183066,A
21.2869382472,33.3286464937,A
38.3644895619,36.4827884694,A
57.3731308171,40.6189133510,A
53.1421842598,25.3113069041,A
67.6196318712,15.3920059252,A
72.2446973656,31.7208372754,A
66.5601821090,56.5127849559,A
45.6362909646,5.6559407353,A
69.1078630376,32.2995577592,A
79.0646548128,51.4117258514,A
53.9267228478,36.0428290472,A
51.2891133978,41.5536815235,A
32.9094026323,10.7679331286,A
39.7078548720,14.1725438259,A
37.7729716716,59.0344467334,A
32.7290839093,10.5367347531,A
36.6885928820,41.3426527907,A
76.9326681175,36.1046090781,A
13.6545952192,61.4642391941,A
58.7144861915,74.3552183721,A
65.4850648108,56.8471283006,A
59.7700130803,71.8457966364,A
47.8693470241,56.0823997298,A
8.5041168840,37.9012194749,A
20.4219974056,16.9596284350,A
