xDom,yDom,class
30.7945998131,29.1203439894,A
46.9620549483,37.6432297982,A
46.3808991297,74.2681166120,A
41.4131089974,44.2592310073,A
35.0157665700,39.2921454605,A
81.4106729496,60.0409246853,A
56.1852234702,15.6787054922,A
22.4371061124,33.0798629667,A
65.6874364065,36.2085180955,A
39.1130445915,75.4039397590,A
55.9548464160,72.5708382147,A
69.8499377097,37.1690686105,A
62.1903476976,22.5356692219,A
68.9330540161,36.7995080733,A
54.1786786818,45.2799903607,A
45.1324847278,84.5772268014,A
53.3600589110,35.6217371209,A
49.9234312170,81.9014290735,A
73.3725778105,53.4325495613,A
47.0092771573,63.1947381521,A
62.5262030763,33.7978522544,A
23.5601504049,39.9489736429,A
53.6513278190,82.3795821539,A
50.3911294606,56.6798648101,A
15.5106729524,54.1499411738,A
53.2379429587,78.4049115183,A
77.5856660743,50.8647804435,A
24.8087257137,29.5279908687,A
17.6202438425,51.8129146508,A
32.7240375068,69.9286939107,A
49.6677855625,43.6236042729,A
72.2806000856,31.6699978269,A
34.2663353353,48.0773896961,A
20.5469692407,42.2772075118,A
52.8835247331,44.2660635416,A
31.5439478451,74.0349872570,A
17.8497670083,59.1226971412,A
63.4173127702,34.2518232588,A
60.4504779790,17.4510516283,A
56.2286211543,49.2514370839,A
36.4542584479,30.3425183092,A
44.7417926503,46.2295865475,A
41.3529228574,46.2693145443,A
66.0068113635,24.8110013055,A
47.9632169650,48.0380536149,A
78.5774604075,45.5480281874,A
61.3549274157,51.9274415213,A
43.0596647083,45.9112381223,A
63.3020682014,55.3712675448,A
34.3059407614,50.9365519962,A
46.0335649765,40.3038726229,A
61.7575979533,59.1311181960,A
43.8378830445,27.6071141791,A
39.2099641877,36.1123789879,A
59.3485399105,31.4735259836,A
68.3917286535,74.7374177275,A
45.3280522203,35.5154672134,A
42.6484240788,22.6139465371,A
47.3953641629,22.8784660772,A
19.8962160515,57.7981094786,A
48.8110373221,46.7302262002,A
39.1843195808,52.3580288102,A
52.8838103023,44.9087000824,A
75.8038874331,56.9608778209,A
22.2646534757,32.5775935274,A
71.4343626840,71.2371718610,A
64.0215652913,62.4256401508,A
24.7215937956,43.2401509664,A
68.3672852873,42.0176137157,A
81.3002754218,52.9148598962,A
52.5419051188,41.7964116374,A
51.1699185574,84.7738068261,A
59.9145288239,37.2273537370,A
40.8775164281,44.6598202704,A
71.6042961960,63.1819725781,A
55.8537074839,70.1394557131,A
81.1122303307,63.7848541786,A
42.8662002785,77.5168821824,A
18.5828035006,35.9977790533,A
72.7266328368,32.9524411330,A
37.1683221342,67.6377813253,A
34.4873676416,31.5236273273,A
27.3342636761,42.5435487512,A
50.7786828716,36.4901018747,A
74.9694124339,35.4262951232,A
43.9126130046,36.7909450431,A
65.7198312697,22.7249753498,A
54.3745491602,43.1435613693,A
55.5331299867,26.5895138714,A
51.7293381832,21.7816658441,A
41.5972430930,20.5238584247,A
48.4872234024,73.8702612567,A
68.9923591130,64.2299617024,A
48.3946828300,75.4344693114,A
50.3720813392,51.0502423430,A
28.0743409148,44.6368709243,A
45.1880880293,55.3089095813,A
48.8294769799,32.1280169562,A
31.3445985408,36.6748466402,A
21.2054756289,42.8911560980,A
