xDom,yDom,class
74.4015433909,53.4485374066,A
74.8158534295,27.4689390923,A
59.3013990643,81.6460357311,A
48.9360308607,50.1355275025,A
55.0441779609,32.1233610093,A
68.2404898597,30.7171116011,A
26.9928539169,43.0360097903,A
29.2815954378,24.7128537610,A
33.9517240218,80.5212520537,A
35.4879273739,23.2136311452,A
20.4466901603,38.4549821553,A
47.1511252364,24.7262292471,A
62.8170477589,52.2643046629,A
53.5556618717,33.5384032485,A
68.3792436266,70.0756297409,A
28.4029919137,74.5288681920,A
50.1190203354,39.9207649734,A
44.6697147130,30.6011075960,A
38.2757888950,64.2631979426,A
35.8241102457,19.5239261114,A
27.6667167064,44.4384375378,A
78.3831578806,54.8628860279,A
35.2691066816,31.1458956608,A
46.4943517274,28.9755303543,A
19.9988165913,54.2711707005,A
36.7754772973,78.9325486131,A
63.2146837958,46.0705618889,A
24.4673877786,65.0438257885,A
50.4347701526,26.4698491610,A
67.9077395359,41.6371340301,A
75.2013721786,69.3465884586,A
36.4432750443,51.4656168798,A
73.2688734286,65.5090950226,A
30.3869456351,36.0030141389,A
80.2181985867,41.6529366297,A
26.2775468994,60.4145470100,A
51.8213929406,48.5261715159,A
39.8785650858,46.1704867436,A
68.8677541458,73.8763605390,A
40.6780888159,67.3895064616,A
71.1427131724,55.1278461190,A
49.8691686900,32.3513596266,A
73.2901847045,57.8305861687,A
32.2919335851,58.6817297301,A
67.2456720785,36.7342520679,A
23.4422177100,51.2752147137,A
44.5651074147,23.0336855059,A
60.9805689764,74.3940062218,A
52.8739733161,21.7691595516,A
25.4195294713,37.6578175862,A
83.2487766095,46.8395631381,A
28.6292990510,76.5254155178,A
41.7720062942,69.7293229314,A
48.3533717319,69.5730851053,A
34.0468680481,34.0772151116,A
68.3263794503,57.5956906171,A
35.5404946253,28.8466470885,A
45.1183698788,25.3752233816,A
54.5466294393,41.4614586455,A
71.3074493586,29.6694941441,A
58.7749784248,78.2433662742,A
37.4881038359,62.2472413267,A
24.4026644937,72.7061337960,A
43.2085358431,57.3320038448,A
70.6151166971,22.9213678957,A
46.7945364994,54.5622908413,A
31.6437700231,65.7588705675,A
36.4297065901,67.3300175778,A
34.9236725773,70.2861731198,A
19.4681932279,53.9459421463,A
35.6817991490,76.2904597306,A
80.0836585616,65.2917270313,A
45.0583809372,75.0011599883,A
35.1457712959,55.8062988701,A
51.9070092003,24.4315878504,A
38.8035967514,70.0695303906,A
19.8028806708,41.7874783233,A
47.6338287187,25.3805583615,A
19.0349235399,39.0543769108,A
52.2367821857,34.0613924010,A
59.3356500465,82.8437046010,A
71.0009794652,52.7179297795,A
18.5424254817,53.0112537478,A
43.0321800834,76.5454854150,A
40.9119800267,50.2981922960,A
54.6030646505,65.8609263479,A
79.3687489240,49.3285748830,A
50.8095380952,75.9807507198,A
35.4343011738,73.5588938345,A
34.0149494004,37.8697959140,A
55.3824678597,76.2645134428,A
41.6552300744,32.4646377052,A
65.8730006901,55.6279818803,A
64.3663077841,59.2720903297,A
22.7228967222,32.2169432634,A
44.2392083656,41.6594484199,A
25.2332307668,34.5625462302,A
68.5063794944,22.1591192143,A
60.7347822809,60.1295532576,A
56.9048300168,75.5564140656,A
49.1904259995,74.2284274362,A
20.0828174255,46.9819787105,A
