xDom,yDom,class
67.6833898329,30.9717932724,A
21.2661038220,65.5289703280,A
50.9327905789,37.3467057418,A
37.3481512604,73.9113403923,A
19.3552483250,49.0687822747,A
63.1302501897,30.0658386820,A
76.3077019119,53.6169940032,A
37.6194463563,79.0618557430,A
24.6896237034,39.9412024731,A
37.9360895673,28.6904940749,A
28.2158574399,59.6367188871,A
54.3888614001,61.0747972620,A
40.7524745560,59.5116393031,A
71.7485749231,50.8713041832,A
27.4370421894,46.4334541689,A
61.5651588495,80.0844348081,A
31.3483085978,20.7853799660,A
51.9381514964,46.6009765787,A
51.0474626701,34.2673246489,A
46.5839648250,29.8484210053,A
55.9956374981,84.3691482384,A
69.0414863309,46.6605013722,A
78.7881849718,63.6127396860,A
53.2781926308,27.1303377652,A
78.8893690958,36.6127720441,A
54.6138017522,25.3366829330,A
33.2050929000,79.1173709242,A
60.1647972931,63.9159642888,A
70.1100098229,68.6294806065,A
18.2300300078,58.7356118034,A
22.3705970047,40.6584008341,A
39.8609277847,36.9456909745,A
15.1776457555,48.9540366198,A
28.7475396524,44.2974506051,A
65.5220622571,66.1124779811,A
35.9644246919,29.6951862607,A
67.1658962049,23.3299222826,A
45.7527269327,42.2488545465,A
60.3963657651,59.9708423517,A
21.7118759712,49.5883593823,A
48.8558484652,46.3482407300,A
28.2652500669,60.7707433687,A
72.0763788624,58.6445677998,A
39.2160865199,63.0437833346,A
52.5659779682,37.7197908939,A
74.8887718724,48.1836495850,A
77.4508236871,44.4266558433,A
48.9354781533,84.3005049534,A
29.9057680213,39.7325778850,A
64.0460446878,31.9189357444,A
