xDom,yDom,class
45.6850082848,22.5086722203,A
47.4899623106,21.1951870482,A
58.4450735390,31.2675757827,A
33.1728080414,72.8989052677,A
44.1331427855,32.5656012153,A
67.5523900650,43.9326697538,A
84.2167609396,45.8583737985,A
48.4173913950,78.0531485597,A
40.3940572874,82.6488008895,A
50.7927938975,52.8257804214,A
48.8238788832,27.9836238927,A
45.1171663305,34.3212848882,A
38.0310994917,45.5545442130,A
53.6159572255,57.7797635935,A
43.8496706153,38.2162916402,A
31.2787865103,76.7832729348,A
67.3322830860,61.6291543033,A
80.0434778578,50.2507171408,A
30.3796980552,32.3398580790,A
23.8484522994,57.3912304655,A
47.4119643130,67.8469511781,A
66.6337413325,72.8477319829,A
30.3332068473,21.4307477491,A
42.5112233787,35.1396224805,A
30.7891070654,78.6992436718,A
22.3890414154,47.6128293986,A
57.8358087452,33.2473710729,A
61.2509179591,62.9050269222,A
34.6163854833,72.1899502884,A
48.2567401666,52.6145864009,A
37.0682366135,32.5611616742,A
37.2636274803,19.1182606202,A
47.0803019763,23.6105803499,A
20.9668234563,55.4241596225,A
18.8227655658,37.3592566761,A
67.6013571322,35.6743781171,A
24.8752556783,38.6296666413,A
46.5517318981,65.5016311167,A
55.4894147454,43.6579390445,A
67.5617057328,50.0383964385,A
47.8134714866,53.2931087139,A
55.0943496826,60.6144421089,A
37.0602681475,45.0976303999,A
37.1542749083,37.3503223123,A
31.1153092470,61.9048162780,A
44.8370933803,50.4299949981,A
42.1374011854,16.3799452169,A
43.6788360728,48.5348240664,A
60.7426522497,22.1856787552,A
64.3736426445,37.8990996883,A
19.2217942679,35.4781133426,A
43.2087423663,82.3146800091,A
77.3790003404,52.9693028277,A
71.1743055341,60.8897318477,A
55.1692504533,69.5520426793,A
32.2470741092,73.9495773463,A
37.0731035601,72.2263040246,A
25.7391792789,64.8571317953,A
41.3726876909,55.8603054793,A
26.2494851029,59.7642095010,A
72.2599987138,33.2289996618,A
26.7174435514,32.2892870800,A
62.3698580033,77.2151443431,A
36.8244881656,72.6007430210,A
37.9878399074,75.9525018055,A
66.4676192620,35.9730037933,A
68.4840700558,36.9669345123,A
61.7672803408,32.3829773460,A
33.6498433503,48.1047174522,A
48.4866440680,58.4115182202,A
59.9292423678,83.3193741099,A
50.4168293216,33.1114505488,A
50.8319322010,53.7923373939,A
56.8837569898,61.1555612735,A
42.1834985949,29.9275799970,A
28.8460975035,72.2656279653,A
59.6658019319,44.8220504064,A
57.7336828345,65.6522747150,A
60.1650019493,52.0005938481,A
34.1231408193,42.7427642858,A
76.4625755624,42.8501250819,A
77.9160829363,57.4471349952,A
61.1023490671,78.5780734688,A
62.0672167907,38.2111775600,A
74.7126708671,64.6721516672,A
51.8291014005,29.3021389632,A
58.8160360761,39.8928627914,A
58.0292544576,78.0125046453,A
51.4329385453,37.8609771508,A
54.6139091326,66.9025884346,A
33.3888866250,38.5174333290,A
71.4711724403,63.1263765540,A
60.0255564639,45.6762036755,A
57.0860634980,77.9401704524,A
46.0962097321,49.0441351324,A
65.1414838403,70.2099574987,A
