xDom,yDom,class
31.1839428927,58.1837566642,A
22.4081962587,84.7419099151,A
44.9989520367,90.7347772955,A
33.7735450475,64.8656886813,A
29.1317723124,40.2246171398,A
63.8673848017,76.6509545168,A
38.5085727039,64.5808933493,A
20.2238674567,35.0094019492,A
59.6983663734,66.3223654911,A
33.2961023424,74.2010276727,A
59.9620859817,52.5461967866,A
49.4290963068,86.2897371602,A
62.7613002785,50.2152275403,A
52.6809178435,61.8571696688,A
51.1681582724,33.3608412878,A
9.1861442783,65.4633242973,A
19.8966616449,46.4473039090,A
37.9045109660,43.5445226455,A
20.2238987693,67.2029772413,A
63.7786213090,68.8846454679,A
60.3593053744,34.5965431768,A
41.9021133335,40.4241628669,A
66.8266691415,72.4239954338,A
19.5043475289,51.9862227121,A
26.3314457164,83.0049054851,A
21.0049828256,51.6515734811,A
23.6599983876,88.7706933454,A
45.7548035855,78.1033254865,A
36.0198011107,88.2712030005,A
69.8261224464,42.5370917452,A
46.5958867561,80.1841182410,A
42.1184167194,82.5897678713,A
65.1276870250,71.0707455251,A
51.8557848850,27.9176194705,A
47.2609679961,53.3797588256,A
65.1275477448,51.4653591795,A
32.1468595235,59.8468839926,A
24.8302219216,77.5751987704,A
57.6928181612,83.1261688520,A
12.1954235219,51.2656697597,A
19.8989739672,47.5945502672,A
29.6590729822,33.2640620485,A
35.0206534779,49.6758444097,A
53.2395016571,41.1585455645,A
20.7403741351,86.8981781970,A
65.8545483151,55.6747698118,A
46.4652250793,39.5852993325,A
25.5969978913,52.5574959170,A
59.1759945297,37.7548909532,A
28.9139348995,57.5077902628,A
70.5238854129,48.7897174850,A
39.6090033370,59.7562382791,A
41.0747732877,60.4813222635,A
7.3587746659,71.5263573066,A
28.8035163604,69.0214379067,A
39.0659791925,27.0403678876,A
61.3840648103,51.6756845879,A
62.5359471041,75.7505197763,A
24.9015170015,37.7680336716,A
46.0517226177,48.8806090542,A
56.6657352016,62.2605831599,A
53.0237100065,46.1628654658,A
29.3072937308,92.1899164826,A
22.9667658418,58.7950143437,A
60.0050065810,88.0906072727,A
66.8256876195,57.6610521306,A
26.0113148766,85.5394089192,A
71.7441339637,51.2604705444,A
64.2241180667,55.9569709185,A
45.7057717475,25.5980459844,A
