xDom,yDom,class
76.4363463935,72.3400112457,A
25.9706268690,70.7798799577,A
38.8622743287,77.2171247600,A
51.8362260577,38.5942086362,A
39.9714960093,53.1308047579,A
20.9523494814,46.1512273514,A
67.9704130129,25.1399919525,A
21.5951447036,43.7193745694,A
51.0243081187,45.4003625081,A
69.5077751163,48.7259330948,A
70.8013857899,62.4075773973,A
32.3041416900,53.1567195139,A
42.5963852347,63.5149588160,A
44.1115946094,45.7602638585,A
77.9865132248,31.7806979773,A
63.4370468716,78.5802846329,A
73.3924165896,48.2636967185,A
40.2706773957,16.9365055212,A
57.3059928057,48.8260182968,A
78.7170299307,50.6002260712,A
56.1507341751,16.4898065954,A
17.6849895720,45.0396388896,A
41.5421891849,67.0907197839,A
71.1397399567,47.7867751439,A
73.2987330771,27.0401056774,A
36.0070730870,22.2259675857,A
75.1811740120,46.0621606584,A
43.0390468036,30.6116390502,A
84.1238461842,51.6424164609,A
84.2402865449,51.7041820491,A
48.0155101119,27.5272474449,A
38.9152514197,23.7572516529,A
15.9702445454,52.2987452101,A
53.5274977643,80.6429326382,A
29.4669791964,71.1555702323,A
55.4731658487,26.7773373421,A
69.2079392054,31.0302106064,A
48.3494009015,23.6275441427,A
82.7253419194,49.5921991474,A
53.5772474955,20.5039271909,A
53.7171308970,62.8878184481,A
69.0809298889,68.0223415429,A
39.3742248629,35.5892563888,A
45.3572272227,66.0865697382,A
73.9651122169,36.8175512243,A
21.4082063711,37.1747398483,A
74.5712644029,27.8859051073,A
64.6242748485,28.8955990564,A
62.3922765443,26.8734114407,A
63.7906539258,71.8772575588,A
54.7975116144,37.6643784490,A
35.5313181272,28.4169831653,A
25.3061443804,44.4996659382,A
50.1333706290,57.3832391015,A
21.6812751210,52.6080399208,A
28.9854647028,68.3923674540,A
44.2525363963,73.0096975416,A
49.8460391448,59.3094951707,A
41.2883659328,75.7457896284,A
54.7525191239,16.5237192237,A
76.2947014371,36.3345565466,A
32.0829118572,29.2411995326,A
73.1321649811,68.3631889061,A
59.7555739361,79.1769849405,A
47.1405252418,24.1357675164,A
82.4661453584,51.8761209958,A
24.1812852314,31.2973890443,A
50.3389151698,76.6725213155,A
63.5385325158,40.0241254990,A
43.3688798933,66.6412705538,A
59.0093301071,49.4224912224,A
52.8951666681,62.5126858892,A
60.2198260095,50.4774249034,A
59.5777108337,62.8475569465,A
70.9798751664,42.4341427596,A
71.5387848825,32.3592701589,A
41.4117419251,20.5481966728,A
51.1774826029,16.7143168078,A
55.5241049533,37.5173361245,A
47.3413189974,55.9587365582,A
56.9639807926,74.1250126902,A
50.2221172192,47.8872508525,A
56.2885551588,18.3498418116,A
56.4209225373,66.2587466489,A
54.6510486988,80.4576614490,A
44.7211260717,32.4946720230,A
43.8610919777,70.7952982435,A
83.8648075248,46.9746349939,A
69.4334961702,27.6370119915,A
63.7728557412,46.5258254697,A
42.8033200489,66.2217343240,A
31.9003780632,54.6397901445,A
58.5766433221,58.0123424539,A
40.3198390092,49.6852424784,A
33.4661477136,63.0161054489,A
39.5942086356,34.7604635032,A
40.4706705698,30.1311985682,A
43.6639816762,83.5564148318,A
50.6367941520,42.4311130987,A
49.6831028819,17.0373429795,A
29.6326631442,21.8192612189,A
58.8572204660,28.6095293376,A
64.5986895081,70.4961805523,A
52.4031278126,20.0082225437,A
67.3359179879,41.9291088870,A
47.1081137915,26.7344738000,A
20.4391365859,34.4752016901,A
31.9608286683,66.8356372994,A
