xDom,yDom,class
20.2193522902,48.4926405686,A
41.1223224114,77.1911883369,A
54.2087168517,74.8632877458,A
39.3777162255,29.5156539483,A
83.9512046696,51.9342418702,A
61.1318374004,78.0072076212,A
23.6750734601,30.7632501753,A
36.0815909456,53.1940734894,A
29.0082349986,70.8727709776,A
41.6466478555,54.8979513435,A
46.0751806298,76.2355082506,A
74.4816436191,47.9402065844,A
63.0975297868,33.2944644686,A
67.9885411113,76.8386542983,A
52.3099791934,79.5308321376,A
51.4962267442,60.8260515785,A
35.2336986714,26.8726985610,A
67.2266339917,42.4243681813,A
56.8834157624,27.0323321623,A
53.8591691909,30.6680690992,A
23.9288693779,59.1677303705,A
63.3865420378,34.9459748104,A
50.0272322062,55.3145403880,A
32.0125566049,71.3273086342,A
73.1688236778,30.5222885643,A
56.0585527040,54.3059887354,A
50.8764461006,61.6519561863,A
62.5427352634,30.2741846203,A
63.6087806988,27.2812825596,A
37.7335430343,46.7201733752,A
23.1202752992,62.3110071329,A
58.3505575396,61.0637669082,A
84.5565191696,46.7271987589,A
53.3331893151,75.7788203596,A
83.2359366649,59.0563795147,A
61.2382032266,64.2084666801,A
42.2031180529,54.4436937248,A
28.4852298730,42.4312204808,A
75.2687400450,72.3914635592,A
47.2503285036,49.9244374687,A
34.2715177805,45.7954261726,A
70.0309513453,39.3188137124,A
51.1003901985,71.8286926016,A
40.8194280058,33.8048715052,A
83.4106716525,45.0773875436,A
81.3952266766,51.9558486551,A
28.6344209683,74.6361919719,A
39.5570015852,40.8156593430,A
50.3375229276,50.9982914633,A
37.6568089340,77.5698771471,A
61.6651234203,74.9115890599,A
66.2572833165,20.9833334928,A
20.9870138827,53.7019129125,A
25.5839287791,43.8305925924,A
69.5196118674,57.9782122035,A
27.3039703375,24.4344486153,A
62.2731220005,82.2199615776,A
42.6255209644,57.5241995216,A
57.7386093443,34.4386893085,A
27.5795239175,46.2107250912,A
23.4736380403,50.8516883649,A
58.9827828669,38.1741790311,A
41.2643890898,26.2018199932,A
24.6370078192,61.3210259433,A
44.0919147029,55.4480399327,A
59.5413829848,79.0049797335,A
62.9966085131,54.0639558500,A
50.8549345848,59.2370975405,A
28.6852859473,23.2440994195,A
51.0689611525,77.3809676554,A
75.0074081957,27.5115807876,A
43.9096024135,52.0814727818,A
58.6230775129,75.0295224798,A
36.8412573460,54.9995393495,A
53.8109291617,53.8264259273,A
57.0740058518,63.2486938933,A
74.2569114237,54.3819106678,A
22.2445613323,33.8170436994,A
70.7268578055,57.9569475586,A
62.9458020212,52.2732342656,A
27.6353774487,43.8272474047,A
80.5091153924,49.2758957689,A
51.6770393379,22.5550017649,A
79.4773696300,35.9667252300,A
22.2783148892,61.0350584396,A
41.5185574720,39.9204498256,A
51.3630068116,26.4251645810,A
41.1156702629,59.7232074656,A
57.8609571329,59.0653271853,A
31.2191390905,67.1036152624,A
59.9828566358,19.2491286388,A
58.5504571129,31.2240520673,A
64.7217214848,28.5629301681,A
48.8335954647,16.9745210851,A
75.9621585397,47.4107147392,A
38.4961330031,61.3578129016,A
31.8173172508,73.4814502120,A
64.1954505590,67.8172258724,A
74.6859929288,25.2047674194,A
44.8428940962,53.2041327540,A
62.4547353404,20.5911099736,A
78.5740252176,59.1028373375,A
72.3934887130,74.0148417988,A
64.1676794367,37.3864296905,A
53.5276491777,26.8033078739,A
44.3344394577,44.9790103158,A
44.2653073200,15.5200643301,A
29.8859205246,61.4052429137,A
31.5200293620,59.3084028371,A
71.5300991868,54.4516838538,A
40.4394826677,22.9246131307,A
30.1883410525,77.6171521239,A
56.8865173214,39.7912818435,A
33.8210169416,63.2824857813,A
44.0477362953,65.3216515122,A
68.9874262980,25.0965711090,A
38.1782088424,29.9432231339,A
55.8930824432,82.2858490032,A
36.0101989958,57.7513909553,A
16.4351484070,40.9001909090,A
37.4552322256,50.0918720412,A
57.8696163987,23.1327104118,A
51.9061375742,22.3878510843,A
49.7365286386,75.4539834470,A
31.3138759067,43.7231407162,A
79.8129683686,61.8434108200,A
46.9966806915,26.6127050859,A
66.6174728918,29.5334119280,A
46.6756883625,24.3270253640,A
26.6117934798,24.7540532186,A
70.1224676602,32.4466770621,A
35.8023469080,40.9159756460,A
32.8321134287,72.7722497052,A
24.5576204933,58.3710358232,A
34.9101437395,48.2074691786,A
41.3372716114,33.7051265721,A
41.3786084609,72.3578944557,A
40.5149303540,71.3460434801,A
45.2021064951,63.5223965891,A
66.1524881132,37.6957110153,A
60.9996300934,50.1813882213,A
53.7069897653,51.2368189952,A
26.9302784388,72.9703972314,A
60.2803160613,28.2094209123,A
22.4697480252,35.1903456190,A
70.3769390105,77.0532365329,A
49.1111555079,64.9915515605,A
50.4337230394,60.3265077024,A
52.5113030572,72.6623583387,A
52.6766921891,41.8365304806,A
