xDom,yDom,tendency
68.5324020107251, 94.51983791993523, 1.4
11.371240461135253, 18.909322840237856, 1.4
25.30017773633261, 29.072455626379597, 1.4
27.22047956522303, 43.19790031014086, 1.4
39.82071311810484, 60.54631725290433, 1.4
32.532356696721855, 43.32843816840137, 1.4
66.23491326535857, 95.24427032918877, 1.4
31.02986702571544, 50.41415427736254, 1.4
19.99484164508452, 24.599071572046086, 1.4
24.224485341941147, 32.677891285843735, 1.4
6.165755318136783, 13.30055214420137, 1.4
37.78101878456922, 46.65127648136026, 1.4
50.62670649325082, 73.51347809624758, 1.4
9.393509613864781, 4.88873714598814, 1.4
18.24583091739717, 33.09169025952317, 1.4
70.03143329954656, 105.91944189088998, 1.4
19.35093162866535, 19.66589000565426, 1.4
25.629937669368406, 29.236277343190224, 1.4
57.65004476334863, 85.81457354476284, 1.4
26.612684877631335, 43.76986351307516, 1.4
22.571703636665127, 34.40128073449501, 1.4
75.89568772785269, 108.93505065879424, 1.4
11.640615304032016, 19.953454606147112, 1.4
19.27665934138959, 21.243363839806456, 1.4
37.62836695479066, 55.78703919045454, 1.4
37.19383087245174, 54.69451779461063, 1.4
83.29261938432062, 109.85000271269654, 1.4
13.846324451789942, 12.256360095601739, 1.4
24.559959325199774, 32.40627619224514, 1.4
28.355846642188073, 33.698025377995776, 1.4
16.090106453082505, 27.998737008853816, 1.4
20.49021473237042, 26.708920358745615, 1.4
59.012517533410225, 90.18241712451385, 1.4
24.41355614560409, 39.61269526620828, 1.4
57.107835465251505, 83.3196453987202, 1.4
9.593436362564532, 18.803314197817414, 1.4
77.77500480973926, 114.8444013358484, 1.4
36.09015516175708, 44.610298933206785, 1.4
30.53338723623144, 47.250314051974996, 1.4
40.30835365833579, 56.72489315981075, 1.4
35.7742872389009, 44.40205944394129, 1.4
49.42945624085621, 72.2716855342851, 1.4
11.968079804282961, 22.140991289277146, 1.4
70.1336175512679, 100.10590482847269, 1.4
26.762854984300745, 35.57035829239732, 1.4
7.09508830488187, 12.56008552766264, 1.4
8.074634242741089, 6.779282947678549, 1.4
67.94315074106414, 101.77401621199404, 1.4
35.50301310522704, 46.585632998835486, 1.4
9.166566563693284, 8.37228945807067, 1.4
