xDom,yDom,tendency
27.232957679158265, 17.51991648317367, 0.8
25.05754694781541, 20.02890591103513, 0.8
27.78455697799908, 19.396608121321197, 0.8
64.33826688717213, 45.32298040409049, 0.8
57.96888407567521, 49.35166193878943, 0.8
18.850698413914003, 20.75385733065552, 0.8
11.731922541536527, 6.962486655823938, 0.8
7.083802513747395, 1.9724607622558734, 0.8
53.36753642593098, 44.96277841834764, 0.8
5.218366215977891, 1.0695854021917341, 0.8
42.326486362254975, 26.97681742670924, 0.8
68.16729228788765, 60.9831314573201, 0.8
64.24257924804891, 46.56335879133996, 0.8
12.18091834921039, 13.296541296295768, 0.8
8.570753045682848, 11.256319513623012, 0.8
18.589302569580333, 20.070472959844963, 0.8
66.18660072728683, 54.29837066933813, 0.8
53.34457982514609, 34.71206017220056, 0.8
35.581121536922694, 33.26919880366221, 0.8
38.389703214643596, 35.545814381304396, 0.8
12.960956135155056, 12.199916532584863, 0.8
58.07082350923137, 52.59312442529512, 0.8
68.83017898649052, 54.92717139882353, 0.8
51.74323446753631, 46.61636522371482, 0.8
78.95930754882151, 61.591927818440574, 0.8
42.510167087348094, 37.95011003177858, 0.8
54.2338827218263, 42.00196681515043, 0.8
35.21254184166998, 27.671481552943455, 0.8
10.260189528877444, 2.382963061284082, 0.8
24.19617161429556, 23.5161851916273, 0.8
18.799817124454442, 12.655345678770107, 0.8
81.45504695671684, 70.02729831140057, 0.8
20.5840081277779, 12.726767101854504, 0.8
16.73948042274518, 12.822396261510441, 0.8
66.18646635957495, 61.51555847684805, 0.8
18.875638752530072, 22.40403390393149, 0.8
45.08712982645344, 35.69137723285684, 0.8
8.145038096638478, 3.079522746564707, 0.8
25.81468105347011, 11.639275842447866, 0.8
28.705296925096512, 17.47443200485943, 0.8
30.198284477401415, 23.644428284489194, 0.8
53.06502294153257, 46.53140052960336, 0.8
63.42410537968308, 54.414499880501076, 0.8
61.819718493422315, 47.96877506517111, 0.8
6.994851436798402, 2.910978811708583, 0.8
74.0938499533494, 58.89253686007863, 0.8
22.571092043549175, 12.479286795090434, 0.8
17.791591837381535, 9.972771077416308, 0.8
16.884401237135897, 11.22043139938517, 0.8
10.40191240143795, 13.93319525396053, 0.8
