xDom,yDom,class
27.5590274661,24.3696185425,A
68.9425160447,51.8431731386,A
69.1888846543,48.7908817051,A
70.4930605814,67.1237643244,A
48.7270768953,40.8896967534,A
65.9878714361,47.3690159104,A
33.0691853296,35.5833000294,A
19.2638654109,58.4108985774,A
72.7358500331,65.1523737062,A
53.2522332327,46.6806500402,A
54.3583055247,36.4195444256,A
52.6220760300,17.8769372264,A
42.7640536269,49.5425317996,A
19.3328497407,55.0366389447,A
33.4217704186,60.8935083954,A
68.1720624101,62.6050399794,A
67.6046424681,55.0665527118,A
59.0302366651,18.5497689101,A
46.0611712167,16.0900673438,A
39.0906558058,60.0667615777,A
42.7130486439,60.0852466693,A
24.2378407466,64.4695505745,A
59.3629134156,41.2805966660,A
51.6770002718,33.4925267006,A
58.2465368073,75.9985391206,A
57.8928108588,49.9575935844,A
49.5015979994,82.9733493067,A
69.8827763081,38.7867097574,A
67.4063705404,62.0441075827,A
70.9909978866,69.7142012510,A
57.2458570754,70.8443588244,A
39.4905768950,61.4084128641,A
55.3735410617,82.3465586594,A
38.5705355427,22.9473875798,A
26.6369607585,65.8714672325,A
34.6846356634,34.8108060459,A
37.4923900061,47.8295483501,A
31.1314931717,76.9800598043,A
69.4371657167,51.9047137620,A
50.7550326950,59.5369529613,A
42.9376794166,23.4513795257,A
26.1272017659,47.8787898726,A
30.3359884414,73.9903751216,A
22.9125297581,40.7812500297,A
48.2631905863,41.1493468184,A
61.5191552408,29.1547468941,A
37.9738856570,41.8208190912,A
39.7704466142,45.7037035716,A
68.1976763275,41.9127192448,A
56.1975496934,65.4875328734,A
53.5950340502,28.1100187210,A
41.5849554845,22.4943242235,A
56.5386635935,19.5801460583,A
33.3860012332,68.9298228279,A
71.7359836926,46.7397887692,A
74.6932527189,73.6889042454,A
49.0133135696,50.4136200538,A
31.9868514973,72.9065464691,A
65.5658816488,42.5492599673,A
67.8477338255,53.6684673173,A
34.5299927601,77.2684628369,A
52.9463526591,21.3845327320,A
66.2179437803,68.2853949169,A
30.2416964072,78.1340886345,A
50.4907335652,36.9271051431,A
24.6278541986,47.3465531965,A
31.0158278378,54.5543346218,A
82.7335169773,49.2217523301,A
23.8475909422,26.9831289843,A
61.5334381952,55.8831038767,A
45.8753916478,62.0878713704,A
40.7361980109,29.9750700359,A
50.5814032230,30.4475032830,A
71.4783125067,69.6957294479,A
76.7552603104,31.6587284865,A
37.7621554056,71.2568867386,A
70.4216224256,56.5304087663,A
41.5082932522,73.1198637396,A
17.2637339008,50.3216168589,A
41.9223648472,62.7180952653,A
73.6031394655,33.0056773563,A
60.8596307380,61.3983734637,A
45.5013165696,33.3515717054,A
33.9311618414,29.0688333733,A
40.6445755802,54.0176070545,A
65.6182443889,28.8900936052,A
51.5860045447,35.2216613843,A
67.3990263783,79.6113774364,A
24.9630095021,29.4541225489,A
16.1130385928,53.7998898415,A
30.2264784428,30.7007247936,A
61.9022262230,35.1248008373,A
79.2612599483,59.6514076741,A
18.3759923268,51.2256807972,A
69.2640051509,73.4576360008,A
72.0140868265,51.5337228358,A
79.5962276101,64.7738747896,A
28.4202626401,47.2251860228,A
82.8441919730,61.0307479478,A
57.6337560093,35.9791647348,A
55.0134455591,23.3960594401,A
65.8574502146,64.0418852331,A
25.8044789024,49.3708202278,A
30.7549494791,34.6916488655,A
55.9243196979,37.8744144226,A
54.4021867529,23.4359976314,A
38.1065082422,40.6574402997,A
54.3549044745,62.9460514835,A
66.4898253898,70.4214449692,A
54.0786237758,58.3640457199,A
73.6478903832,56.4204125678,A
49.2388068969,69.0628703725,A
65.6212140747,35.4666201286,A
55.0350758851,50.5682969667,A
71.3340375368,23.6387612683,A
19.3710218830,62.3472549620,A
74.5130674810,44.2007854172,A
46.4345351684,61.2729276500,A
79.7472040178,56.4327682512,A
33.8455842588,38.7386437464,A
