xDom,yDom,class
44.8313901174,21.5464915646,A
62.6352774961,62.4599548642,A
44.5857983860,40.1218295919,A
58.3669541277,44.4807132688,A
49.5036840588,32.2437777634,A
43.7258972981,62.6261898317,A
71.3446541504,52.1126700001,A
63.4865708655,60.7420936919,A
72.7650827916,33.9192069186,A
20.9934905586,66.5343688162,A
24.6357576691,39.6884761733,A
32.0430820640,28.3469689776,A
52.9421948689,42.2885908423,A
45.2873462002,37.6890650050,A
35.2641826940,74.2038158077,A
57.9253068366,16.9627741201,A
40.3210255981,25.7112171144,A
81.0750015819,50.8399023636,A
22.6312160213,36.5512941804,A
67.2150190984,29.5771892375,A
81.6223454408,62.9825092878,A
34.2042454322,20.6056132870,A
24.9908370172,72.6968345084,A
21.7418571042,35.0848768503,A
44.1143985249,75.7564245413,A
42.9489834392,36.7762702515,A
27.2049741685,52.2748669414,A
56.5686411383,66.2516933349,A
51.2684099188,52.2872777367,A
29.5884697703,57.1486222627,A
16.8427319452,47.4779517016,A
64.0192258719,36.2186542795,A
41.2555440149,62.5902087759,A
23.3613358242,58.9597844571,A
53.1592305487,41.3992824626,A
59.0045372206,32.4444421686,A
39.8813084205,56.5222354829,A
32.2624195007,34.2755370056,A
69.3494088468,29.7421235144,A
68.6762174123,39.5356020426,A
60.7643979526,65.8960844949,A
56.3635174223,55.9987261047,A
52.5038105644,22.3541485126,A
49.1969969846,60.7334286064,A
49.2854040707,20.1171626057,A
70.5126023731,48.2506938735,A
43.5828859635,24.9480032964,A
15.7991933253,45.3288018283,A
43.1946255667,76.2935287564,A
23.0536532267,57.3353429776,A
65.7099547369,49.2480069323,A
52.7812228758,50.3727275075,A
29.0501736459,51.3459323765,A
68.4313747492,43.0151007914,A
62.5455155404,30.5232125031,A
56.6909763022,66.6201708530,A
44.7004964623,20.6952454560,A
36.2328814025,59.4834285340,A
70.0070835579,44.3172642419,A
24.9779631178,71.6553833608,A
34.5361526121,40.3167790931,A
62.0788991178,28.5742286097,A
44.7248163768,28.2201237680,A
61.5139245678,76.4145513343,A
33.7668745209,34.7589491293,A
67.1007877892,28.0931482001,A
47.8952776347,24.9549432371,A
67.0720466526,39.6517787909,A
60.5777174396,35.2703405609,A
41.0406877022,27.5514774999,A
55.7099269661,43.5062843904,A
77.1676536278,30.0575654766,A
40.1082606911,63.5139706785,A
27.0846124415,67.1531178257,A
59.7918533630,66.2324579974,A
60.7895184918,65.0617275801,A
43.1417604362,73.4230435542,A
34.7011992052,37.7524237543,A
49.9734594108,48.2502610775,A
76.4804970778,53.8850255261,A
52.0115526043,26.7560337028,A
60.4213011973,44.2829245384,A
55.9147530026,52.1152331373,A
47.6439734801,82.0165577868,A
44.1688630560,42.6950326947,A
42.2349527462,19.3716058057,A
62.7442719596,72.6906735071,A
48.7606547357,68.4361932989,A
24.7228670256,46.7521240242,A
68.7942462945,79.3374064332,A
38.8365692901,50.7182030260,A
83.4341654307,52.9094195751,A
61.6073512520,59.4537576162,A
24.8022161715,59.6096470257,A
44.1141655399,25.7672949295,A
75.5272866412,59.2425982425,A
43.6725987211,43.2582680941,A
62.0145638400,44.5439298460,A
25.9515448366,67.5437199758,A
26.4442695418,52.5996945341,A
29.2223506237,34.6168762619,A
42.8190067429,77.6323707045,A
18.4151512271,48.0605269670,A
76.5283970484,62.7337567083,A
71.4226745465,33.0417175839,A
24.5302130296,73.5562723307,A
47.0849595542,66.5683024144,A
48.3276568658,38.9971320543,A
39.1281580943,42.0300457518,A
27.5315289803,74.3793768566,A
59.9597271410,79.2808669532,A
60.5626977909,20.6712719634,A
32.0450174017,48.4355793015,A
52.0996047867,25.6268534430,A
60.5213087125,73.6676007277,A
