xDom,yDom,class
39.3120108452,52.5746472922,A
77.5932020900,26.7250352750,A
29.7569117547,66.3959757372,A
28.3437465566,53.6902330748,A
41.5908429526,94.5035055270,A
84.9203952431,39.7342478324,A
41.4987246689,95.9053032635,A
20.4927108908,87.3826799295,A
38.0184221017,83.1182924340,A
9.6279034830,45.3873682313,A
24.8228366248,19.1261223390,A
49.2158311669,53.5804869048,A
67.9148889258,56.7795758031,A
46.0789776664,67.8715112055,A
39.0922428327,94.9643107616,A
17.2804049645,23.9070961234,A
32.0591469085,94.4323169949,A
47.8951266588,33.1390198945,A
58.6938563980,1.0523185978,A
70.3335505311,60.2299585752,A
77.1404528802,58.8840144379,A
63.3104953402,6.3148052601,A
28.1135857771,7.8914936299,A
81.1414233643,13.2714062492,A
90.5198144171,56.8697714028,A
13.2153993581,18.6117317566,A
50.4889379692,12.8093467892,A
95.4941947487,36.8922982298,A
38.8251248211,98.1743323461,A
79.9369461838,83.4779705832,A
32.0529840240,45.8590610921,A
9.6939322562,31.1775481094,A
72.0801293816,52.8532742966,A
82.0413828776,28.7679253748,A
0.7812374721,45.3553233213,A
32.8057968295,41.8307666166,A
27.2431447398,87.4725841052,A
42.1509116685,25.7037059378,A
78.6002376688,88.1012126336,A
87.5238647728,61.0292319613,A
52.3129040885,17.2351477102,A
76.6584369894,22.8391996391,A
52.8430862195,75.8627368930,A
23.8890219765,83.3516949292,A
57.7678670067,16.5018886772,A
63.3752904591,55.8378212355,A
89.1165977133,80.6094787208,A
21.0276802924,45.3048589487,A
6.9872394228,60.9092517475,A
68.0717075165,39.8000996301,A
71.9693567173,29.8911716484,A
51.6583741609,29.1155484991,A
50.3869051368,99.5427339175,A
50.8403308810,51.3899296845,A
46.2784030324,62.2116518658,A
11.2667573918,56.5706020024,A
98.7991938170,49.8053140650,A
79.1913488912,31.9864942603,A
66.7138882003,59.0803790521,A
53.1499142008,3.7546323795,A
59.2743686626,42.6255495956,A
14.8485393098,62.4284752843,A
39.5208238260,13.4155802299,A
26.4901032325,41.2868699531,A
78.9293272834,37.6787518783,A
91.8793681877,76.6229491936,A
11.8046316584,77.9813756090,A
83.3685379017,26.4559454673,A
72.6975990880,42.9529921443,A
22.8917272292,63.5647784772,A
61.6420388128,10.3318970575,A
0.2465441615,54.7939628065,A
41.4444426710,27.0617001339,A
23.7617292806,15.6168185660,A
14.4388162826,57.7281075021,A
72.1263952314,8.7959373962,A
30.1658828902,37.6628154841,A
26.5661037315,31.2044593971,A
65.7615287293,90.3178652524,A
21.7384290857,38.4000847579,A
94.3847796647,67.9519497322,A
26.6596652783,63.7708646078,A
86.8781199982,39.1377526775,A
8.4680759844,71.4955450757,A
25.0394074806,67.8939223389,A
20.8106450698,71.1890829831,A
93.9401129357,43.4989696540,A
92.4755216055,25.3710567413,A
48.5141261128,13.6487715967,A
63.6614335265,55.1304538355,A
89.6362763733,66.0463742250,A
80.5992682133,83.9543766069,A
45.2216318928,93.1274749578,A
35.7415016931,47.9377510697,A
98.3062410773,55.9076825803,A
18.6564406341,63.0725389699,A
77.6033772947,61.4813190242,A
28.9885857839,67.0245351546,A
11.9907480586,62.9693511046,A
52.7479755050,9.1484096366,A
