xDom,yDom,class
60.9722753114,75.0592944189,A
71.7945277474,45.4132489068,A
38.5539270496,73.3213111739,A
25.4548475221,34.3188573454,A
67.9765125337,63.4294655581,A
75.6311519199,42.8060358093,A
25.9965720918,31.2068348594,A
25.2399104631,66.9248233185,A
45.7590248245,64.2385140493,A
21.9922087846,44.5387475963,A
38.0074364108,31.0553007788,A
22.3872598493,44.3546282135,A
64.7639376903,34.1910368216,A
20.9218218005,63.1867909142,A
51.1681516543,25.9385812416,A
41.9088632512,44.3377603715,A
51.5284486722,20.4369827033,A
33.3829300221,39.6219419148,A
69.9660786361,41.4286534929,A
72.8849384479,33.4790969907,A
77.0086340970,34.9835015708,A
64.1520137173,25.5797951539,A
27.3916879615,71.1097834954,A
31.6324545218,28.4339942407,A
75.2946723427,74.1705088317,A
40.6168554307,64.5223193043,A
34.5760848099,80.5148850086,A
75.1008006673,26.6360269335,A
82.8469137351,44.8308075448,A
43.4123037156,83.6165014052,A
37.3917317924,23.4207878143,A
42.4019530186,48.3613171067,A
26.4204452631,41.1009356631,A
75.6793740788,57.5806271317,A
64.0221500074,55.5828400248,A
75.7197406856,51.6100693774,A
47.4441893257,20.2350667977,A
49.1569707897,59.6170225994,A
82.7039800249,49.3670396814,A
24.6303015645,72.8088753413,A
73.6168503388,61.6215101577,A
53.2572630108,74.9419238171,A
67.1081119574,24.2261113250,A
42.0597232742,39.2264205858,A
82.7804985321,54.7960006356,A
47.5245848046,42.7482101694,A
40.4200334721,77.5295849001,A
19.7573096329,46.4821519010,A
72.0693038250,57.7407607021,A
72.1375768116,64.7845970304,A
29.9086976916,60.8831114545,A
44.9135963870,62.0658177458,A
41.5726493075,83.1976337572,A
58.1090978806,26.6090355841,A
61.9044255349,48.5544944732,A
80.3375774468,67.1485769779,A
83.3337027571,45.2058681628,A
36.7625577738,39.4254517883,A
83.1483352798,47.8044690543,A
23.9225348383,65.9410798089,A
70.9717861936,40.0336338194,A
36.1623426955,37.8480125785,A
44.8192144855,26.3179350449,A
51.4250900578,34.4789690261,A
46.3782729038,77.2757951808,A
35.6142132386,51.9239453287,A
75.7642103919,52.9998439569,A
21.7164801498,43.8576449094,A
66.8066497738,45.3270772091,A
60.9574073371,80.0251687912,A
41.4117539169,52.7857179532,A
69.1231868429,54.5784281555,A
50.3987965369,23.7285805642,A
62.7027965841,28.5119644102,A
35.5234886680,60.1851774188,A
44.2018673711,26.7243516854,A
58.6975986445,72.9980895913,A
84.2062810376,54.9011551653,A
58.8397602563,23.1624624141,A
36.0154807701,65.2129795321,A
29.7642252358,66.9751151344,A
44.8745824204,46.8182079456,A
24.6574321220,63.6763746433,A
60.2448497043,62.8937320115,A
46.7650225048,47.2075331349,A
56.0455961163,67.3481309094,A
54.4365301064,38.3079628802,A
58.0760820401,63.0329699015,A
55.3366617380,62.1457364173,A
67.1507832042,77.3207660040,A
41.5654536613,67.1586501851,A
53.6483679835,28.4559324455,A
31.5075335587,38.0879145014,A
43.0791786445,34.2690152461,A
17.3382211066,38.8012954292,A
49.6133191014,79.3207454292,A
28.9438961910,53.2079603514,A
27.6198800624,30.9386745563,A
37.7055878101,27.9327236530,A
61.9564536274,68.0764373188,A
51.5732626149,26.4965314442,A
51.7159992956,77.8185503754,A
66.5909270484,48.9132937550,A
73.0190734217,64.7937746560,A
51.7132023653,54.2250157617,A
63.4518372739,54.7010657208,A
49.7878932515,63.0167799248,A
36.5621898758,19.9955979310,A
