xDom,yDom,class
52.0333596609,32.3470915858,A
29.5641216142,77.0468250962,A
75.6357300588,29.9697807935,A
68.7788404956,73.2731291737,A
40.5641579667,47.7192744922,A
40.7598614148,25.4415579824,A
63.1514851220,63.4255375975,A
82.8749520224,45.5464769666,A
24.4728742618,40.6798713408,A
34.0390378699,49.3434551474,A
31.0675281323,27.7443811027,A
67.8735282724,74.5748444757,A
34.8151607589,64.1597725640,A
23.8952011151,60.8917578336,A
49.8825011889,57.5292478025,A
39.9258168047,39.7452584369,A
68.9819698091,43.4312715322,A
53.4737920045,63.3948160107,A
64.3598635658,27.2844695204,A
72.9687560751,68.3263585660,A
41.9131682052,81.6365671952,A
62.2914570130,61.8814702399,A
44.9770877398,49.5908728399,A
16.9135394584,45.4691288330,A
55.5407823905,33.3866225090,A
68.0597765145,54.6136956037,A
75.3907236604,38.5074497029,A
40.3041909207,46.2961585115,A
20.9588992966,58.6168321574,A
60.5278729082,52.3074002416,A
34.6743387049,44.3407387232,A
79.2869279766,42.5024989797,A
56.2511955727,51.2111294417,A
15.9091762084,50.8627269308,A
46.1759999168,38.3985466504,A
42.1566426124,20.8905845986,A
49.3525581656,23.6125498757,A
64.4590867341,73.2611235156,A
28.5970486801,65.8356400801,A
69.3850531525,45.1998902815,A
75.5337497610,30.4208447251,A
60.4487747961,66.6949189028,A
58.1303771209,17.9103174014,A
34.3652484934,67.9516364553,A
30.0391591973,54.9876183635,A
56.4633109186,53.4867750700,A
16.8538374648,48.9121646256,A
38.5926002370,63.4378253644,A
48.2635122766,83.9699878780,A
78.7207871844,37.5220709635,A
28.3134380685,46.2105250330,A
53.2235222366,75.4503034733,A
16.8756936318,48.6222431559,A
34.8015994676,49.0990870468,A
28.2946297168,45.7594072633,A
47.2851895608,17.0648474193,A
25.5697441385,43.2804727104,A
33.4132597122,39.4424157377,A
46.6787439977,35.2730109326,A
38.7773596835,63.4768624884,A
37.7981256467,48.9675854613,A
79.7403595213,55.9079318421,A
71.6555938141,62.6017077825,A
57.3366309149,17.4930298320,A
50.0531606301,25.6462659290,A
66.9986966629,70.1024291220,A
64.7822614445,51.5252568279,A
47.9419440064,27.0152203726,A
69.0469859550,50.7978501998,A
46.2298082049,31.4308499164,A
26.7144637982,33.1289071096,A
83.2925758860,42.9690291075,A
59.4012995663,57.8371579576,A
22.2262896726,34.8114904526,A
36.4917263155,28.9655016325,A
38.9520089628,65.8874187212,A
52.3988284393,30.2251312013,A
32.2420039464,67.2169617191,A
55.9909848013,47.3791317350,A
65.8322695957,21.0972832525,A
39.2136386224,27.7447833729,A
34.4584046833,53.0613862733,A
57.2967834064,39.9981361629,A
47.2919851674,46.1071784155,A
42.7106378812,67.1480350525,A
46.9749945126,32.0710431445,A
45.5815973266,43.4800764601,A
54.3407857771,36.2516310388,A
84.7281433064,46.7594764262,A
71.5411916790,53.6549195559,A
78.6220184129,30.0367306780,A
71.3660359061,29.1676463622,A
40.3738064429,62.8845759802,A
40.6497187441,67.2385344712,A
48.6552150748,20.3589306047,A
51.0015824892,54.5900722204,A
31.8624535793,58.2981222355,A
32.5463109964,50.3361555581,A
56.0900559001,21.2013659547,A
49.8440838812,46.2208015509,A
35.1925283523,72.1923572987,A
19.5928214490,44.7475946886,A
44.7196135139,63.3757298566,A
48.6835569780,49.0765072233,A
80.3002780255,41.5507062123,A
55.9346075578,52.2219079809,A
