xDom,yDom,class
54.1476350790,32.3456967915,A
80.9212407954,42.7433852542,A
12.2289651451,69.2442536221,A
93.9226806373,27.7021735962,A
90.9103089402,65.4108203969,A
28.6803586207,59.0155443263,A
71.7906097116,75.7519996006,A
41.4718477664,61.9068121336,A
45.1080483292,81.2380229902,A
93.6858902531,50.1995030340,A
57.5938272080,27.0376564449,A
43.0885849095,59.9075343375,A
26.5965672640,78.5660613085,A
48.2719868497,70.4159191787,A
90.7356286763,76.3328480179,A
31.6471998752,30.2145385644,A
66.3316475338,72.9833561006,A
34.4044586674,51.6902550162,A
19.5718813144,56.6554447809,A
15.9200434852,61.9867679945,A
41.1068810963,57.1457913970,A
89.9326096468,61.2886288666,A
74.8109713800,35.5350720358,A
33.3160336603,41.5895662079,A
4.4625064695,49.6387866877,A
22.9789962788,12.6828338505,A
12.3415553180,59.2757726871,A
64.6510044763,85.2661292238,A
56.9251989767,94.3472679895,A
68.8693749412,90.9220967836,A
46.9397041096,71.0684217507,A
44.5658492866,3.2773144659,A
28.4784184465,54.2289110871,A
72.5296617072,30.5294900731,A
68.0630865575,35.0126172618,A
74.7498772859,28.8053948738,A
75.4101863828,61.5688923014,A
31.1313141747,45.1859113723,A
49.7989286952,43.7449815568,A
64.4750984613,60.7709085509,A
29.0234235157,81.2227423591,A
82.0139325835,66.6667021189,A
60.2124358533,87.8329787576,A
93.9892882169,26.9786620968,A
43.8879064137,47.0948683839,A
32.5013757631,44.3602683072,A
30.0342599545,79.7462892958,A
17.5989615517,43.9222197404,A
3.3738467311,51.5661144820,A
41.2825949325,90.7284362782,A
81.1129312105,25.2529342826,A
45.9879728832,30.2795998195,A
12.1738118658,79.9055872221,A
32.4995304650,34.1059899879,A
59.8858724812,88.1239745963,A
0.3527254413,46.7597840663,A
7.9901303767,72.4255142112,A
66.1838442735,42.5186022453,A
14.8285697290,57.5989098335,A
52.1859481698,79.0511934665,A
95.8486457249,46.5091950916,A
43.5689314821,84.1595661191,A
50.5508834316,23.1422256433,A
63.7877826587,49.4213053192,A
45.0781369352,75.0697621552,A
51.0738421370,17.0666524601,A
52.1941012619,65.4220202705,A
78.5218363473,22.8241948210,A
62.4935927659,59.7899960954,A
23.1708167614,68.4526374146,A
29.1650904715,10.9849782698,A
46.9701361259,29.3139631438,A
94.6042545119,52.8297840115,A
10.2301453853,56.1340806709,A
55.1942075604,9.7355256449,A
46.5158115635,92.6708915794,A
47.5274956154,48.0212684959,A
49.3770646723,37.1712071855,A
57.1623215056,67.1803378182,A
40.4470820038,44.6386472082,A
77.8261996792,81.5208009835,A
78.7007326810,24.0580585876,A
28.6498489770,58.5713217255,A
27.1383586825,55.8846055511,A
8.4264783008,33.1591199808,A
14.5911322518,62.2496325238,A
85.7636799302,15.5442254003,A
23.7405952323,73.4747475482,A
95.3007375141,53.2164992035,A
53.6339310535,68.1169184215,A
10.8905616019,77.3220816487,A
34.5293355551,26.4474890767,A
16.5686029492,30.8530927047,A
19.6002512887,20.0483874883,A
74.6112527893,24.1075720888,A
46.9874794100,29.7302186335,A
40.2548817066,8.5439778314,A
27.4933813654,9.9235655550,A
35.2908002617,53.2098662473,A
1.5978675733,58.7347930970,A
61.2757136455,50.0311869282,A
44.1735085618,72.4897712589,A
35.2476897664,42.7667844083,A
96.3954100449,48.9902776995,A
52.8032282021,22.4492041573,A
4.7342009134,63.3801185690,A
53.2169067392,64.6260498262,A
71.9496297981,72.0757390896,A
26.6043491685,60.5443955995,A
1.7869004563,44.8184531364,A
