xDom,yDom,class
19.1423145917,60.8588210345,A
56.1217982734,64.3176373509,A
32.3584459458,75.0901043558,A
39.9696470043,63.0299966991,A
60.3562904484,16.7475366786,A
34.1332875424,48.7158852855,A
80.9310890337,50.8294940074,A
77.4630662812,57.8478104126,A
42.0706471666,29.6895349326,A
54.1307402122,39.6694553229,A
84.5488985135,53.7387624276,A
66.4255425408,68.2055300450,A
66.5269979139,55.3410544869,A
26.2363620108,50.8424573708,A
63.4045197806,40.4211050421,A
65.2250497584,75.4970664277,A
49.0387461458,36.1390254030,A
32.8376371764,79.1688232253,A
53.0257357513,20.1952149602,A
49.4491608458,79.2434526615,A
82.6963208605,58.4561466678,A
55.7687897945,69.7688120398,A
27.7779042495,63.9572502114,A
43.5618493057,75.6326443012,A
61.0645920355,46.9566615738,A
75.9661662906,72.1575025700,A
41.9067784239,51.0029254011,A
49.6989769784,27.4953835310,A
24.8543058350,45.6229037004,A
27.7331891303,53.7594151033,A
45.6979697010,23.4597688501,A
45.9077594110,57.0434653640,A
29.6919319985,55.7524650844,A
48.3088852872,59.6025996795,A
43.4953168289,54.7406515004,A
29.1172265546,25.9061667500,A
24.8860733095,32.8024493677,A
27.6855002615,61.5869572961,A
17.6506828711,47.2845386765,A
65.5990062088,27.8227621856,A
54.6024700233,69.4663236591,A
21.9074048677,70.0110216752,A
43.1014031854,66.4071155534,A
65.5080050205,55.5085848849,A
27.1350871872,71.1248509593,A
63.9134945217,70.7502650192,A
46.2611379741,70.8361026823,A
46.4020702866,31.1451920266,A
18.7381132599,50.2090126672,A
24.3187390326,27.7919685472,A
73.0914379806,69.4002697292,A
34.0037128397,73.4530682656,A
17.6480986418,47.5307093393,A
59.2045710056,61.7711317771,A
29.7048994000,51.7940073285,A
28.6912162015,42.7927793198,A
32.8010302648,36.7883698709,A
31.4180102157,76.6997720858,A
53.2732178316,64.9071929392,A
55.1731977827,39.3668049948,A
58.4097080419,28.4273593647,A
40.0454259103,63.2922899550,A
71.7968210133,69.4429405031,A
24.1975150241,28.8032185872,A
61.6820085574,19.0827654680,A
44.7710464609,38.0459300128,A
68.7393776830,26.3758511097,A
51.3715381782,30.0544537775,A
46.8490079600,20.4865905309,A
83.2561850325,47.7175868742,A
16.9234756984,49.9276903810,A
43.5936499526,41.6083490816,A
67.4564854732,43.6674284264,A
59.6177935940,81.1577164652,A
70.2317212073,28.5501949017,A
48.2589317963,44.0219007736,A
55.4885583231,66.2169643243,A
43.1744095698,48.8992084620,A
49.0266931562,28.7080703872,A
28.2000882349,57.8230340497,A
64.9798037858,54.8307688697,A
39.1703183535,74.8874272183,A
45.4956091379,26.6860893897,A
46.0873842704,36.7036152980,A
63.6130256151,46.1923872192,A
48.0947266008,49.9129975264,A
73.4485349225,71.9506004401,A
78.6001392740,47.6637300617,A
39.7560136435,77.6815216134,A
64.2147005653,18.2432014437,A
22.8477636909,33.5673899669,A
63.9491605453,53.1368909728,A
66.7766850140,20.2159341979,A
61.2181150431,35.9171371274,A
65.1373085445,64.6965527553,A
39.1112079790,22.0665127973,A
