xDom,yDom,class
56.1250094918,56.9310816704,A
18.5837277879,42.1548958813,A
64.5286571937,28.1095916960,A
48.2464384974,22.3678011251,A
23.9688966837,55.8787196974,A
52.6584694864,42.4979884579,A
60.7830349715,54.7493931841,A
44.2959579297,71.3687144845,A
52.8066528944,78.8834366256,A
50.5229723998,81.3958731870,A
54.4886708019,21.7379381604,A
35.3759689004,47.8876921455,A
64.1424582290,42.4709295996,A
69.9752102324,59.2471435846,A
49.7529768021,80.5717997987,A
83.8293210813,57.2931252393,A
56.9756951523,26.9087257900,A
44.1820204462,64.6873872521,A
68.3240764755,57.2148185429,A
55.4320347160,82.2730336654,A
83.3876857156,50.6679775900,A
60.4634681549,25.0340681460,A
28.0340391675,28.5670783591,A
40.9950069296,17.9917669200,A
46.9937004595,66.8531157198,A
40.3994167630,67.4549783483,A
37.4505159694,63.6196198279,A
56.7516642258,59.8848789519,A
70.4917127173,31.3828365147,A
36.8899204319,80.2621267131,A
62.8254923914,60.8172743351,A
59.7144272342,82.5631044581,A
51.0473326802,51.8252942260,A
78.8408230440,31.3657681846,A
66.5532742329,71.6495859862,A
15.4188488017,54.9801190812,A
26.8646592008,65.1515363543,A
41.0906615638,29.1595420704,A
51.5127975086,53.2328524397,A
58.0627556593,52.2414757792,A
29.4457128808,37.5956547371,A
54.8051825943,21.0467108193,A
26.4570808769,61.6233573549,A
46.1401636519,69.6007980440,A
22.8161399654,55.3602043944,A
44.3212763551,62.5334406883,A
69.1619033765,55.4247253470,A
71.1071651813,32.2830247015,A
56.3980005563,64.0502011920,A
28.9470471495,55.1125261171,A
23.9939994384,61.9386271610,A
49.9599877249,75.5805691967,A
58.3828456400,52.3285051542,A
55.4190211108,22.1067252406,A
70.7418575318,26.0573559320,A
59.9046247634,19.3079162889,A
70.4915498608,76.4712485691,A
55.6611268785,35.7863427767,A
73.0641939658,72.8712505663,A
69.4874713960,29.4470457403,A
82.9248619396,57.5130832091,A
59.0660962476,83.5571997960,A
32.6886898550,75.4388549402,A
50.9176715755,78.2063950460,A
46.6755918934,83.0495475658,A
53.8723217733,59.9330497943,A
73.0000557351,34.3920868296,A
40.6154564279,18.4283520166,A
82.3932080676,55.3893531478,A
76.0278356980,65.3488327505,A
72.8780121300,33.6679015017,A
48.0068901041,66.0431281686,A
49.8545338438,37.0513113650,A
28.5316595941,65.1231590060,A
52.4620405901,64.7779459363,A
67.1691056232,53.5789668909,A
60.9876349951,59.6930597229,A
26.4692745289,26.5224402548,A
49.3527929378,46.0970620761,A
61.0069618405,59.7293189277,A
76.2540022097,35.2910457616,A
47.7529220073,27.4391742855,A
59.4234381599,22.9086185364,A
53.2101904922,56.4635748471,A
58.8273933350,83.6329069802,A
62.1343693481,58.2471452520,A
41.3016848210,62.1927387728,A
36.9406628977,35.1280378748,A
52.9949170978,24.4189896466,A
40.0480758161,75.1574665535,A
16.9203851872,56.9035557423,A
55.5574642329,15.6950312357,A
