xDom,yDom,class
79.3343795863,31.1009685219,A
67.4354128579,44.8848328518,A
53.0969499722,63.8936397717,A
73.0602548003,43.8793512122,A
37.5152989070,55.8618029017,A
38.6633967344,76.8490334140,A
51.5147584324,34.9509403277,A
73.9160146013,70.7481726114,A
26.1805388195,42.1568218518,A
74.6411678975,59.0096810786,A
53.4398433077,58.7151181795,A
56.6223017079,22.0483180458,A
21.5093248006,64.7223687989,A
59.4382815295,51.4775645408,A
65.3768138196,62.6056023059,A
62.0480911056,68.5996804636,A
38.3747008200,51.7561073794,A
57.9346833847,40.5268273703,A
48.4499204712,66.0421393351,A
45.6115305045,19.3842292041,A
63.2873499728,24.9945099906,A
44.9671689621,19.0904074552,A
25.4977567651,62.6581770937,A
27.1941381080,24.2938295344,A
26.3902843370,48.8657009495,A
20.4545880214,39.9398054633,A
56.9214763869,16.1696767731,A
47.6705031798,48.1460490036,A
24.2177453930,72.6429413368,A
70.1813581375,47.3450719664,A
40.0743716646,50.7100551640,A
22.7182416959,31.9553872112,A
39.7159275821,55.8671257502,A
50.8967241664,31.0535620464,A
68.0327582354,26.5753017212,A
73.9759750003,64.6543596163,A
56.4017279993,42.2124485016,A
64.8314700102,53.1742523296,A
55.6047676585,19.6674898833,A
75.9192679284,63.1112342625,A
81.1871256526,37.4904131549,A
31.0517705119,45.1826663247,A
28.0908423167,50.3015758565,A
29.0622460337,47.3644108534,A
68.1846976413,68.9044207566,A
49.4674292798,29.3877682658,A
79.6205835231,47.4556020618,A
36.4216893449,78.9066418879,A
19.2351770157,44.9076767404,A
63.9593777827,38.9416333775,A
38.9210572118,68.4216954335,A
58.6450785619,38.1237439365,A
49.3981889107,73.5576303323,A
72.2193761596,70.0288096915,A
49.7062208309,29.8770671942,A
45.3628187655,54.8373437401,A
69.9102727927,78.2890063176,A
19.9329738705,62.1978924186,A
60.8515499245,32.2793926023,A
77.6193947437,31.2483838049,A
41.2272246199,40.7857567416,A
68.6550882741,30.2741668400,A
58.4564082589,56.2782515704,A
43.4648139213,81.1165873770,A
73.1571528238,28.6437391626,A
65.5544961066,64.9298780084,A
48.2645702104,73.4325174655,A
36.8760401287,60.6970719735,A
19.5782656007,66.6198967063,A
40.5145063560,21.6203153607,A
56.2692590930,69.0935628487,A
33.5325946437,61.0273702375,A
72.8333932771,31.0576171834,A
30.4960014221,23.2315584607,A
62.7724652133,23.6000948757,A
40.6815615174,62.8629433159,A
48.9297224777,45.1514177734,A
19.7256945333,44.4305789050,A
30.6322390442,61.0331534590,A
53.5089383206,29.3643391725,A
68.8474701441,35.9733408916,A
44.4288547245,22.8082026445,A
42.2787152804,50.8642405433,A
66.1877378736,27.1886938031,A
50.0525829143,46.6713517242,A
81.6563200518,39.6665921854,A
31.3039251928,41.1257755885,A
59.6396215456,73.5637053661,A
29.3988324086,41.7034889084,A
20.5350045193,60.3513377612,A
50.0987751713,43.1062600542,A
49.7201512566,27.5994621947,A
43.3026572456,78.2417126163,A
47.6967540506,45.1083741775,A
48.1611691316,75.1806934156,A
40.4667796117,25.8275943002,A
41.2719167090,40.0323732460,A
29.2329439306,40.9696009230,A
65.3578471806,43.9748955862,A
80.6504120741,61.6165366272,A
