xDom,yDom,class
45.0760314577,64.9962015944,A
41.1235265118,57.9339021945,A
49.7868728969,54.5430128483,A
43.4696206042,53.1936673569,A
61.9752104731,56.1737011486,A
80.1244995141,52.9004731110,A
28.4048742333,24.5589639609,A
66.8245074361,80.5530600592,A
26.5242675061,62.2283648552,A
30.7007513296,32.0581748402,A
79.4691840116,58.5280297417,A
63.8337606494,52.9592023474,A
44.1826541811,59.6121446436,A
72.3195593470,66.5969847522,A
28.5471189559,73.2928943985,A
76.8324259561,27.7635989719,A
51.1875727243,49.4275128620,A
54.4187483613,15.3936692252,A
69.1679310789,53.3401149951,A
42.4621634750,28.6722216137,A
35.7681767704,64.1887133958,A
78.0257235878,42.9335146951,A
41.8525278092,64.7890217601,A
63.5520766029,75.6165905099,A
40.2017384932,75.9670727487,A
38.0351797603,35.6386959166,A
48.7085285967,21.2346898952,A
42.3436428222,79.1367877323,A
43.8259771454,46.1585221656,A
67.2434779503,53.4888278108,A
81.2908956846,57.9279163778,A
37.3677446701,41.0874222141,A
29.5162086002,47.6843288285,A
75.0950104668,30.1919800717,A
36.3959751827,42.4329500958,A
76.7360160572,56.0176362657,A
64.0418868422,37.2742152741,A
61.3013875861,72.1883188271,A
57.4861089378,53.4246626667,A
35.1091546146,64.6544357736,A
46.8117918436,20.3681381564,A
72.7538743742,31.8107112526,A
73.4869301824,54.4288611104,A
68.7495375701,38.6423024798,A
36.2923017891,73.0832134533,A
67.0166884238,53.2963827861,A
74.3582304241,71.7447738145,A
82.3404995317,53.3833363500,A
74.6984652198,57.6266453725,A
54.4913449527,81.4869158788,A
66.5004858317,55.1158406994,A
72.4411254218,41.4368462384,A
48.4749263733,56.0786795632,A
65.3529581417,80.6317749587,A
28.7651048129,35.0147672297,A
42.2394016196,21.5483573039,A
47.5279598008,75.2503956623,A
83.3596793818,53.1413358063,A
56.1917123334,83.0566845199,A
59.8558229717,21.9490609126,A
36.7286942678,28.1491743647,A
35.2116045152,37.7816564195,A
50.3392487817,63.1232360757,A
18.4263008234,35.5634265711,A
28.1244159400,73.2400805980,A
45.2264070555,37.5936854923,A
52.5565999824,34.3809326810,A
54.8871133341,78.8424706976,A
78.2495816575,52.1770651797,A
50.1935036854,64.8893955424,A
27.2967379465,45.3271788038,A
74.7407587722,39.1861218961,A
29.1757765544,46.7900468003,A
48.8880941122,40.3511597248,A
51.4173789995,15.8106394091,A
42.8728931598,67.6671001838,A
28.0343475319,51.2988491599,A
35.7504331211,81.6569858079,A
78.2324360369,48.6868748930,A
22.5616880572,44.6384899404,A
45.9542619649,84.3692017786,A
54.7046640335,68.0316766632,A
77.6243276115,57.3743427542,A
39.4260590806,29.7581176414,A
57.4905502248,69.0879573804,A
64.5608688840,78.2180647130,A
51.5279223722,79.6003644166,A
20.0140282059,54.2566640021,A
36.4054905441,54.2092225880,A
41.2079593303,31.9933875529,A
55.3116703813,30.4088600520,A
20.6264325548,43.4136353019,A
50.4861874258,45.5091670001,A
63.3192235051,56.2307030087,A
20.1454555459,57.1753440020,A
75.0935498218,55.5230210053,A
52.0384313076,73.6600985330,A
67.5951446660,71.3974375395,A
78.9586769034,60.6383283072,A
34.3403455247,56.6765940955,A
52.5599878576,51.0928377542,A
72.8270161290,35.2444962181,A
45.0733249093,22.1725212231,A
62.3324536501,66.0481215846,A
60.0677112558,53.6682674979,A
17.4428651024,57.5193493106,A
73.3099787671,25.1702913122,A
70.2773634150,74.2203426526,A
36.0140595328,24.2345079043,A
34.2785303871,77.7207112408,A
29.3995003474,53.1160338247,A
38.4000128093,82.1460976452,A
37.4224867189,43.6829628210,A
61.6465088833,46.7228901701,A
70.9537340499,57.8970611016,A
