xDom,yDom,tendency
39.40616036371035, 29.842245529605385, 0.9
67.4409014065964, 66.34242455913025, 0.9
43.608211821474555, 39.012668036123486, 0.9
71.28827616319732, 65.37979404829568, 0.9
62.124642798720174, 54.150722275250295, 0.9
51.768224465969155, 54.137618822771444, 0.9
29.471186418820984, 28.63339454578827, 0.9
16.259811200509038, 7.136386500835223, 0.9
73.24600054114771, 71.33195427284569, 0.9
30.54946789966052, 28.161181625993517, 0.9
44.813718479380164, 33.90956272238924, 0.9
14.474469958891554, 9.465130568543316, 0.9
23.68364136492612, 18.51205926978732, 0.9
23.39163920807016, 24.671197438598522, 0.9
29.308775770193346, 17.971922367710874, 0.9
10.138481741660602, 10.716866450300936, 0.9
76.67906886604301, 67.54847642251661, 0.9
11.088624309449976, 10.817510656074473, 0.9
48.20744545208086, 49.23859776922796, 0.9
60.74477619720335, 48.591598460800746, 0.9
41.9954582563072, 29.406125907550802, 0.9
13.057193215783988, 13.497523145374675, 0.9
15.103262316749571, 11.01443154812896, 0.9
8.825659166816294, 6.885941152057427, 0.9
23.159628167768542, 24.56474624281049, 0.9
23.623888286223288, 16.827597447193714, 0.9
20.56877201159547, 17.81010802687468, 0.9
26.706610367174463, 29.852023856152798, 0.9
46.152104714382936, 38.032568478447764, 0.9
32.153175561651814, 20.23598274476186, 0.9
41.49433541295762, 28.97170646584278, 0.9
41.42525415282439, 30.48125259364415, 0.9
52.690548624532795, 50.798830136621405, 0.9
14.040148899938957, 11.74430368721718, 0.9
53.05298037076054, 43.943962317295004, 0.9
42.34371788807836, 32.09880699697653, 0.9
72.42493839187604, 60.68284004970809, 0.9
63.31410253337925, 62.247408869627954, 0.9
36.99842237999333, 34.57080796975145, 0.9
37.586229561040156, 30.04620541057995, 0.9
35.34143042410837, 36.229059524012186, 0.9
17.638752282622022, 18.14576331216509, 0.9
14.04254825460077, 11.378766115052644, 0.9
22.571521738472313, 19.96030822422245, 0.9
6.383561708864983, 12.901739364008648, 0.9
54.754276317592605, 54.531519087381135, 0.9
29.44264260044099, 31.985845520814554, 0.9
6.430719640233226, 4.8086397613019285, 0.9
8.4755420566459, 8.382246081026535, 0.9
10.474522285481378, 17.591622381135245, 0.9
