xDom,yDom,correlation
75.14706507162542, 77.87119538866497, 1
87.58791158119774, 77.83478943359157, 1
53.21308463355662, 54.64213233011104, 1
59.002108734104965, 57.9869603806198, 1
55.402384547667694, 53.5290075209762, 1
19.830426857067405, 10.105822102827922, 1
7.375344649108243, 21.305677958593016, 1
63.8237707630093, 63.231274205008624, 1
55.40071253890898, 61.5202362833303, 1
91.90206076590121, 94.59689334138879, 1
80.54046289841813, 83.83035238083747, 1
10.67574668601064, 3.0, 1
39.408921458613136, 29.9520535275904, 1
45.20121304531787, 58.715142573445, 1
19.13418652132023, 23.971459114318257, 1
36.25985123319171, 39.48776104111928, 1
38.791648521614746, 38.401889668783284, 1
75.64655702472592, 65.89076401289715, 1
37.966271900642845, 34.78711679475813, 1
7.993435070271193, 8.529117156814188, 1
91.88647571013635, 87.23643806854275, 1
55.27050617109738, 50.92059603104828, 1
21.0396850308578, 4.795624567257384, 1
95.4846253619414, 96.38124484325084, 1
41.29953243896752, 40.91663634237986, 1
30.217840126834282, 35.77005600977515, 1
76.23543975962454, 71.21376057824791, 1
38.75578181943429, 34.17566834561205, 1
58.875189508038176, 55.501970060608556, 1
80.31687633011198, 71.8152213448123, 1
41.94553265870176, 38.00517470012903, 1
49.95586518625665, 35.16773483074971, 1
37.028724072307, 36.386467656694506, 1
29.74672785643679, 33.53804704718874, 1
76.99541392913325, 73.21539475246044, 1
72.17706127507687, 59.43058208725795, 1
34.527778437298224, 21.13762562516665, 1
42.81471049143554, 48.320560584109174, 1
56.629379139023484, 51.9535835348531, 1
30.38170984033267, 25.671695249597413, 1
86.73779421411844, 98.0, 1
26.145076739226575, 11.850248819068959, 1
74.23679188402758, 71.3824403908891, 1
26.658998888642568, 19.453442211945738, 1
32.15591740823126, 45.54505854639192, 1
29.27537199371478, 32.49149625436318, 1
25.736921634342067, 8.291431637714293, 1
2.5080536551174504, 18.4683778890482, 1
29.223837847585887, 25.48719085820364, 1
94.05285291823334, 87.44315308168505, 1
