xDom,yDom,correlation
42.763072066323225, 36.026078204657665, 1
52.57937884113579, 17.419809934466798, 1
59.31169422257557, 16.077867308624292, 1
18.452716671575093, 45.32713736683153, 1
41.711985281575906, 49.335454534255796, 1
43.294764623716375, 41.30894576156329, 1
76.14948118009386, 42.696264519081495, 1
64.47833338651347, 41.34455775515662, 1
43.41594614040263, 23.939594249929424, 1
53.14179033313799, 27.232522943722625, 1
26.900707930616147, 17.047152450613126, 1
79.91867816098704, 24.261264613295634, 1
36.06750290576577, 40.528903050550625, 1
10.477722300224826, 48.58512488479614, 1
28.92165648802165, 48.82281446899826, 1
34.43412165014614, 59.667187975090094, 1
65.34912832445296, 69.51989080674825, 1
57.75802937263229, 43.41782421568812, 1
11.780181811407108, 3.0, 1
32.06916556132616, 31.00259970367911, 1
97.77801339002382, 44.22374734551876, 1
33.74227468717514, 30.10232260764965, 1
32.27695152646419, 26.463646007122804, 1
40.3937566397814, 42.65845984278416, 1
54.397583779098355, 30.52034025376877, 1
92.18840923387508, 40.50113850486141, 1
43.89190814042169, 15.300230236029554, 1
7.1962049557413685, 6.31735389418243, 1
51.446147871961436, 43.664710041193935, 1
95.98577244230341, 98.0, 1
22.466686186243034, 46.48021722168101, 1
89.9401331795768, 72.91947524602219, 1
53.998960209256296, 47.37724242655626, 1
33.646901490376976, 26.639698791130765, 1
73.32983129386054, 64.61311402939059, 1
86.64795837647418, 35.00099152025889, 1
22.547457584859636, 28.805559371588714, 1
39.47848030842066, 50.00815908790451, 1
81.46484380834939, 67.22498120951029, 1
42.13542160232693, 3.6915217342767974, 1
96.15155025741527, 45.42573628622094, 1
68.87228675388138, 48.16218561235535, 1
24.004351021219453, 48.706711624566545, 1
5.869594998648886, 24.628215773618084, 1
54.47445617088212, 65.3937771557041, 1
63.680897258154076, 43.78164147987424, 1
22.337497149407252, 6.456861511140323, 1
37.127745901641134, 8.68554265625168, 1
25.893903203810407, 34.92795203887562, 1
78.11017933081496, 74.79844581539349, 1
