xDom,yDom,correlation
-14.89317132273105, 4.623580038449504, -1
-52.35740384966691, 45.77185846858881, -1
-22.65089220031541, 66.3773478677783, -1
-80.03253172704815, 98.0, -1
-45.3817620345321, 41.15651237254398, -1
-27.193751658955108, 22.496474108755752, -1
-46.75553072999557, 34.66402835262314, -1
-59.26961130752737, 24.56266222478255, -1
-94.57778661648823, 60.25114600000478, -1
-20.853448826582962, 26.62509115177994, -1
-91.30881934219843, 49.825582479878605, -1
-27.364414000044675, 29.683536934437605, -1
-66.53677424103398, 82.72125700342008, -1
-86.71677022494634, 79.30378372177385, -1
-92.40921517883186, 96.67894431840503, -1
-36.76038679992216, 6.198634930709665, -1
-38.32690477002033, 77.89112808870989, -1
-4.185005297617693, 16.443609315481687, -1
-45.54876505894999, 16.89815636534299, -1
-96.3899543225434, 50.81622079095516, -1
-49.75686337688106, 39.6799249034003, -1
-49.5376987846496, 39.50578538678353, -1
-58.66019467591349, 52.97771190611186, -1
-33.78006168130034, 32.420047335094864, -1
-6.564922579638505, 33.26056143005968, -1
-30.092804288544855, 54.39896826731363, -1
-30.24687201987227, 32.63969344145337, -1
-76.59198184656788, 39.52133729273295, -1
-60.91817027021499, 82.88513202843035, -1
-5.2157015257133, 9.849940800109632, -1
-5.463309867982673, 42.794741268913675, -1
-27.17983102493352, 61.87823805259463, -1
-88.19195951096194, 71.52195101709842, -1
-40.83694667731899, 31.158083257194754, -1
-35.477245381018605, 59.32057451076205, -1
-91.54336103341112, 54.48781209733213, -1
-2.466272666472719, 52.510478055593204, -1
-26.201704065398758, 26.653676128760996, -1
-59.59498761953163, 62.63557645951018, -1
-36.20507777007957, 46.21133355833154, -1
-39.263424202917236, 27.195489184138243, -1
-19.025471559681307, 4.64295371255185, -1
-15.905569464550993, 3.0, -1
-48.22505459722374, 78.86684574543705, -1
-81.64053343399046, 79.35106253237655, -1
-52.056136105041666, 30.548710521886125, -1
-77.94583441538623, 70.29005072927366, -1
-53.307794660209865, 33.4508747717087, -1
-80.14996358735743, 73.2901106466495, -1
-63.35887793776383, 38.89847548908897, -1
