xDom,yDom,correlation
4.075852709829039, 3.0, 1
75.19530807638779, 75.54389320071053, 1
94.58788363658624, 92.10435536537973, 1
41.07536137518607, 41.1561432133784, 1
34.4389967213096, 34.57174995140481, 1
54.10270516617312, 54.155000430147005, 1
86.72358093079968, 86.59167210868199, 1
43.931751534234635, 45.37068921890341, 1
81.49532713303178, 80.38661072475817, 1
75.30492065160927, 74.93932819361487, 1
11.971287530961295, 10.954927916956933, 1
19.192187647314032, 20.213316357755943, 1
84.34642564188307, 84.66656097272138, 1
50.400904330132306, 50.70174014733913, 1
51.89864956355364, 53.445303017760324, 1
60.07151267512751, 58.379626774992175, 1
27.655131327049425, 27.277772167884613, 1
52.51737699735381, 50.55715112527978, 1
14.48268018478451, 16.639631972585292, 1
12.436577271003156, 15.14042344151946, 1
19.167924117830275, 18.91124846621419, 1
59.54786118769606, 59.56315684323641, 1
36.226704683884776, 36.859756972045915, 1
33.39521625250312, 35.75297951801882, 1
30.039901428285393, 28.76808269848322, 1
18.159125951781483, 17.39218612380234, 1
49.75715178575469, 49.32156192881986, 1
32.58480842232139, 31.090094667570828, 1
81.70131228281525, 81.15580737621389, 1
31.241294500001654, 31.968085845816788, 1
80.2813233923246, 77.38796920426599, 1
21.988775141878012, 20.954842043726792, 1
42.55528548258697, 42.69424044838217, 1
60.7023263123789, 59.51345818830272, 1
79.74949484074611, 78.9323315685814, 1
92.41825434071643, 92.13398875946154, 1
34.21211065070344, 33.99224041437516, 1
66.77193072595298, 66.54597522847934, 1
31.86087523381125, 28.133788523685755, 1
78.10951835766849, 80.28951355668042, 1
76.693517269004, 75.79039746802006, 1
48.382373116372044, 45.430504734089055, 1
51.68295421202635, 51.89226680508599, 1
19.971461276435658, 19.229272354302783, 1
80.98211177720924, 81.73184698060423, 1
6.925414255390095, 9.98689957502825, 1
18.052802211396326, 17.130350133207408, 1
97.58432831010768, 98.0, 1
82.1117958932159, 82.10519641258372, 1
64.72318752462675, 66.56764997388788, 1
