xDom,yDom,correlation
78.90677427125594, 49.73687393793166, 1
25.76594024396044, 31.623958065820375, 1
38.93545183863655, 50.55761746927963, 1
30.666167389978252, 35.977471370986684, 1
11.994394179532737, 30.668728788994095, 1
27.235275941194956, 22.390566222601972, 1
14.965950167475683, 27.259017020429113, 1
29.30037591655436, 52.703694849310125, 1
92.48524713358111, 52.89893966973645, 1
21.09942857531693, 12.925233784275886, 1
50.91857536459873, 39.11028304596801, 1
69.0452756758216, 81.88678515522264, 1
31.055251584199368, 28.663163751953846, 1
29.018182300114695, 27.85735638550428, 1
11.956789775195531, 42.32392953928818, 1
46.86724782225237, 34.28700194891634, 1
53.87677241314101, 52.862476108427884, 1
33.54172350938242, 49.11941481629647, 1
30.075367705352676, 37.24447409766988, 1
11.376517377825628, 10.332989563497854, 1
75.91234889540287, 83.76785425689737, 1
64.90431831422698, 62.06309318020858, 1
2.0536503391114174, 44.952261661884016, 1
59.457549033653414, 59.212375227230275, 1
83.07811855981619, 55.02546116407556, 1
13.85135219067886, 3.0, 1
3.6744431903988435, 33.99714194486087, 1
60.22988675540585, 61.36300558158592, 1
87.64354321120933, 85.64062211232061, 1
7.0718315955852304, 14.18067421767307, 1
87.75507266040377, 73.94577468756478, 1
65.18096558780886, 42.194400998837985, 1
22.986160236704325, 18.8031508321732, 1
18.621568383664858, 25.427392976389655, 1
66.51294227989278, 51.39866487671313, 1
96.90322590662166, 74.36320233516801, 1
41.115162584943654, 35.13373108442324, 1
54.81002963668324, 33.50420241018101, 1
95.72786706003808, 81.04705286403438, 1
58.64771838589478, 44.86718260297325, 1
69.42220778253362, 79.38372154671565, 1
34.34576896888227, 54.06214578937129, 1
87.33942394572634, 98.0, 1
42.778624906544685, 33.89886777198808, 1
52.08755244941473, 66.24424540770701, 1
35.760258908069986, 66.77192395870074, 1
68.1848718014189, 52.56349742316959, 1
70.1984393448894, 55.54458027086403, 1
50.08100478613303, 36.58543055693777, 1
34.304870726205095, 56.82074430306134, 1
