xDom,yDom,correlation
-71.92717901094068, 44.315990711458866, -1
-52.19381560671451, 78.12742585424867, -1
-4.88769980923891, 25.79559201504171, -1
-2.0636903063733882, 47.92314112561051, -1
-31.478732760226563, 55.19084833706995, -1
-76.62672063441931, 52.13030309449945, -1
-55.487742846371006, 47.10419984119581, -1
-55.09102287568835, 25.771516574898378, -1
-41.619057115578485, 55.618038425014234, -1
-12.978769335176764, 3.782695031341805, -1
-5.133359038204148, 3.0, -1
-6.257006591114106, 20.1026790242615, -1
-73.65805147465996, 89.41988037472834, -1
-32.71708572490964, 11.575614068105539, -1
-96.0929455899383, 94.3429373633173, -1
-32.67307596000725, 52.83644063268249, -1
-91.55133576008033, 92.42129392488755, -1
-21.829657959008415, 37.04548733497248, -1
-43.42270674340499, 37.801871820941294, -1
-66.88174550416706, 67.71376456652769, -1
-54.97109012505542, 28.996349405054247, -1
-30.048020884380207, 56.517734772825044, -1
-41.242381074367174, 39.839714089618106, -1
-46.55771529311234, 67.10300372327137, -1
-81.56981285308079, 74.02425780560111, -1
-35.13217903293561, 52.749729046266296, -1
-58.22819350543334, 63.15597302542448, -1
-28.30407361931411, 29.667265076331738, -1
-81.86323527153917, 55.61784136746411, -1
-74.60089114619342, 80.11949365235091, -1
-76.24566061651896, 82.9085324813298, -1
-20.99671795287435, 21.424850268261896, -1
-50.565246775299855, 18.196393764086643, -1
-55.6681992433949, 69.63906165833279, -1
-91.53277847402887, 64.96187753432206, -1
-86.82229113353345, 65.68672747854092, -1
-84.75050478525782, 74.03976103092428, -1
-11.574707268331352, 25.335134178098173, -1
-38.549737109995775, 70.07592534322885, -1
-8.952301201809249, 41.140865734900544, -1
-48.49537472143232, 54.00991612694676, -1
-79.29665394039961, 98.0, -1
-44.45282001489236, 59.50100245944765, -1
-72.67841114076982, 86.04953860172067, -1
-37.458110072007464, 52.250751885697476, -1
-32.754148169723024, 35.38432211775192, -1
-74.47783444274839, 84.71707355462377, -1
-42.00176234409778, 53.5938249832855, -1
-14.246647394689234, 26.025180034377858, -1
-15.611593859263607, 25.102244578617604, -1
