xDom,yDom,correlation
-60.713893883185236, 26.54069517384582, -1
-86.34749806976008, 52.96511239721835, -1
-49.02956774726456, 31.838229993531435, -1
-71.97948827006623, 54.31332530450576, -1
-4.967742975511342, 23.8215871565915, -1
-83.02577909354751, 71.46520911628446, -1
-69.70376706642355, 84.84660820724089, -1
-43.98817462912095, 18.281485204729776, -1
-61.47716761204431, 24.039050160002194, -1
-8.772930336525803, 62.4323091691691, -1
-27.558687019718832, 68.21370053369726, -1
-31.857128284479586, 12.716219406608124, -1
-43.54702385058647, 53.69880162851862, -1
-86.14119736425434, 92.48533230714675, -1
-80.39802681609554, 80.54025396856295, -1
-28.47734026775028, 60.29117833261977, -1
-65.42760353309839, 87.08444653320264, -1
-61.57923810096178, 74.37449883627896, -1
-66.24268617242777, 89.49722061159305, -1
-33.308300520955584, 25.665323032004984, -1
-82.85173005076281, 36.43584296253479, -1
-64.95612835228667, 58.34016642345704, -1
-65.97365770093829, 32.701838767930425, -1
-35.40690422449678, 28.10283748093404, -1
-80.294276569342, 98.0, -1
-49.55336893628201, 28.09964355725244, -1
-75.82508524797257, 65.75705173377958, -1
-14.120031971817582, 42.88836699362805, -1
-81.06199451169444, 86.69938146875485, -1
-18.032508822722804, 68.3523079112981, -1
-14.071281567592905, 48.311444566099105, -1
-16.89349258561485, 12.702149631019816, -1
-94.26354017014678, 57.48261212112342, -1
-74.66135039581073, 37.59599500522505, -1
-39.134436577752155, 27.581550402079188, -1
-9.735588925638694, 32.49367444748158, -1
-12.73901880087027, 23.631555010224876, -1
-15.606475564392952, 3.0, -1
-68.20705026032508, 51.57028355929894, -1
-39.43416482290234, 50.89550617713521, -1
-62.35541637056768, 88.98573642957159, -1
-86.20521126155563, 35.82700007915272, -1
-81.33916131255057, 56.09974660560605, -1
-33.139635918188844, 53.624546245014024, -1
-56.52563755208297, 40.825666370300965, -1
-32.184694727711914, 53.43232361608419, -1
-40.32489655912018, 17.609065789688245, -1
-22.146759901180758, 63.25064265975825, -1
-59.68647008288309, 33.25916479233753, -1
-70.34195391620852, 88.02016613810582, -1
