xDom,yDom,correlation
-21.23340825169592, 15.154760672477588, -1
-68.01437805518356, 52.711631512285145, -1
-70.47786677888202, 80.41081566356556, -1
-2.250491528071038, 25.498642480945172, -1
-10.62848107350257, 40.64369367644042, -1
-67.89900017483701, 83.36905934502627, -1
-64.00973734664653, 78.4318741207264, -1
-19.868535264514634, 40.57005088998439, -1
-51.94849676050376, 53.40174771946997, -1
-43.73751659204187, 37.81063377736879, -1
-68.97666556947343, 67.87768719105392, -1
-70.64853404063041, 75.19614620315494, -1
-33.759096944423845, 51.45290205935428, -1
-7.881139367125513, 3.0, -1
-63.72883536832185, 71.12806925870552, -1
-57.813388814647006, 57.04385109748056, -1
-8.186062959517699, 21.219079258312092, -1
-85.18875352506753, 88.88752316712547, -1
-17.565746771454172, 28.99984557974609, -1
-60.637793588932894, 66.42100494491355, -1
-9.223410551027143, 10.545178859004753, -1
-16.519040915859165, 36.65936597054649, -1
-13.972447768027791, 32.79426093691447, -1
-54.40799872518663, 82.05746696852985, -1
-2.6301063893010053, 8.99513439739852, -1
-35.94083154249975, 34.05712699812433, -1
-69.77607683307023, 73.64000391107106, -1
-71.7611622893929, 67.92020461145563, -1
-27.49262036280335, 20.670399564668816, -1
-3.8550184057218644, 12.532184864765552, -1
-71.69615620729988, 69.88921488591367, -1
-96.3559005161497, 87.82872749066667, -1
-38.61535400485289, 51.190959221139174, -1
-47.21683305733408, 64.48881757905133, -1
-66.72332829581397, 56.268189054421306, -1
-7.366230944147787, 23.943036663918303, -1
-77.6587814337616, 65.72173508658612, -1
-89.29307247383052, 72.96207785899308, -1
-56.63072756004507, 81.72946935817326, -1
-80.73675538884281, 81.67215218240021, -1
-91.04223422347081, 76.03072645921003, -1
-53.85227927590847, 56.711264734681265, -1
-68.10590589827952, 80.95495991100711, -1
-52.80464490219449, 64.88779329082159, -1
-83.27178289099218, 69.35523949165136, -1
-84.03770815577599, 98.0, -1
-78.41300391845873, 91.57859889258538, -1
-53.12986888453117, 47.36990345487009, -1
-84.1319897582311, 68.72892382467464, -1
-74.19224469041484, 64.36420245021684, -1
