xDom,yDom,correlation
33.98993649186963, 3.0, 1
96.25764193246485, 83.38546951185735, 1
52.89908115689393, 16.83728777452576, 1
34.017280140696734, 23.850583867721866, 1
21.51745690153456, 29.83636124910012, 1
67.80917964870834, 65.00723644068086, 1
86.62937827143693, 62.53075876070777, 1
23.81264880543921, 31.294017222132503, 1
26.21663906507419, 42.39429810698725, 1
61.049499627980715, 32.35761534652055, 1
16.093969902198694, 33.34490000212617, 1
53.65026893543924, 55.55447255983412, 1
68.88231209027023, 59.93042672249966, 1
72.88807919557404, 50.02130372650661, 1
31.290741639868713, 45.00045317764215, 1
3.1394095230370773, 29.489886924350348, 1
80.52215151865418, 53.04110531144746, 1
10.913108987811437, 20.196103835446557, 1
76.73150624866815, 47.493617865312665, 1
68.1530109660666, 53.00311048788473, 1
23.30413525125154, 30.05883325412102, 1
44.92093888911225, 17.828916828150465, 1
16.905689420414966, 33.18284204888776, 1
62.915584295715895, 60.33528339123816, 1
11.197963242982599, 28.04150916900584, 1
63.92809350634084, 58.60366781015373, 1
53.5622115325596, 23.43100382094739, 1
81.40894945100166, 78.90409136527215, 1
43.615197958928604, 28.379959646969613, 1
12.204521567627818, 31.075421714492585, 1
40.04219786015982, 50.38276478948867, 1
95.19915726325601, 98.0, 1
38.42339126258945, 19.867995757725126, 1
80.92154775777944, 95.7066596901251, 1
36.07878946516937, 10.586588604816033, 1
35.188685960007646, 8.771031023986705, 1
58.76780262965852, 81.72958567567157, 1
89.68596713556471, 90.85201316297395, 1
52.46656822132984, 56.42788760673365, 1
7.834790761955393, 9.091102024366421, 1
12.580135135684714, 3.0860184293547204, 1
77.51843286176327, 41.461195264319386, 1
63.65122892877808, 62.210915339412296, 1
44.4859676069907, 68.27642763362616, 1
31.55496521919532, 20.38430795051065, 1
56.77135004962759, 16.081016105518856, 1
32.26500433094864, 12.875935596441206, 1
15.562079792284301, 35.27407211533242, 1
85.16706923892465, 53.90637017398451, 1
84.0290131354313, 48.68136009983932, 1
