xDom,yDom,correlation
48.43465596034645, 67.73394850553574, 1
11.234058143115803, 29.4157608064841, 1
7.830189605032842, 34.13099491100938, 1
25.091579564052246, 26.15421828881141, 1
68.16968953573424, 75.1194638485088, 1
67.7965638252289, 77.84848435662677, 1
3.9384862135400773, 10.20942511487701, 1
89.4506559326322, 65.582436183081, 1
51.59170108738473, 73.38960943529703, 1
75.70533540022082, 94.97706028266052, 1
22.636020341201803, 6.334424427821576, 1
42.53329962551632, 45.389099062914745, 1
45.732554606842314, 48.961147540920706, 1
59.73446920596989, 55.37439206990966, 1
82.24806794435713, 77.5648558182104, 1
23.08172697712099, 41.25074600646386, 1
81.64085162571678, 79.75825628198905, 1
19.88900249844003, 32.15091998717967, 1
28.434167966363027, 26.997467556906482, 1
55.26790374426648, 59.51738746991083, 1
88.02716602483589, 85.30056631397711, 1
46.85993788954534, 59.24100766683458, 1
83.83538166008945, 78.70768638905197, 1
86.97657679171536, 75.72971770050044, 1
69.53333153480746, 58.83210263924105, 1
4.6455057880306185, 3.0, 1
31.998265163833512, 50.12918948559402, 1
3.488255010292921, 10.02724687995355, 1
89.51108451904813, 95.92694918174648, 1
89.90182050269898, 71.03479700447579, 1
74.51963867572837, 60.130613616386086, 1
19.144840518391963, 14.860469363091088, 1
81.5908894666688, 73.92913666812417, 1
31.049998445678103, 45.57827767306441, 1
85.84324565722294, 78.48162173387938, 1
72.84511575459274, 90.26207491099711, 1
30.295379267288034, 18.48283748176793, 1
13.904606281333425, 30.01824996091718, 1
78.16701299816641, 83.31165679973421, 1
39.05541688631473, 40.13695029549327, 1
57.773563126025735, 81.26534057737521, 1
46.62592744901817, 36.33515695411742, 1
35.28650975146485, 31.186596167962584, 1
31.932902081365587, 53.360526269218084, 1
64.52462453324293, 71.95873692046015, 1
88.46482393714535, 98.0, 1
26.992633396614846, 28.269205451838406, 1
19.442684088429573, 7.214018653969671, 1
40.469661316263995, 34.490508033257896, 1
59.86316430973743, 63.22700869877415, 1
