xDom,yDom,correlation
-31.79145296510154, 56.4767804789365, -1
-11.342271816826425, 22.461898493497213, -1
-79.57879936046612, 76.14645351182011, -1
-71.04650331986568, 74.02640433774438, -1
-70.33429821576932, 53.82731891561, -1
-46.5104912164011, 38.62546894454461, -1
-46.62166793605799, 43.39798656393206, -1
-94.91168592887743, 98.0, -1
-52.45415721148447, 21.913485425089448, -1
-56.19978007029563, 57.76055745320449, -1
-25.662317825847325, 37.720550267904585, -1
-93.58596612922473, 52.61854254669096, -1
-65.86392742189167, 72.0959718529605, -1
-5.848968219949612, 24.965988347801897, -1
-46.90567626238461, 47.53816702086894, -1
-92.48383579325977, 66.59727607997635, -1
-15.675739831451324, 35.720339334019336, -1
-53.34080021115895, 55.47919021155292, -1
-70.63835333908214, 81.05938427991434, -1
-40.71708209571966, 24.35972801652147, -1
-43.85838482280581, 42.2769150761579, -1
-8.022622789500502, 47.90507717033385, -1
-7.966877015749162, 3.0, -1
-74.17606656782543, 54.02412547769391, -1
-83.31855885066187, 60.265882855644435, -1
-54.18846452298317, 61.012859119351205, -1
-89.31714350955974, 62.7008849726455, -1
-34.18780898203886, 57.31708469526658, -1
-33.91156859792781, 38.759426306784775, -1
-91.66606050502543, 83.75948438456842, -1
-54.97750270148771, 75.43776900873426, -1
-75.35777794382705, 50.9646665813624, -1
-76.57316056508412, 49.67028006002989, -1
-14.128764700572958, 47.09112877201655, -1
-54.17603718014965, 61.851046143809455, -1
-14.63802653889249, 17.28833207104791, -1
-87.26813393801258, 66.86624196903678, -1
-59.854248295561504, 56.84652859957448, -1
-20.37242057119788, 44.12930613389322, -1
-96.08461633984072, 55.845921091320704, -1
-9.792170775345568, 7.496454622503202, -1
-82.76987036518933, 86.99273166359552, -1
-32.10503034887765, 61.52478295454585, -1
-60.644495572742386, 70.61670233264626, -1
-36.928288828998255, 24.747812546498047, -1
-68.39839170230414, 50.0550023511643, -1
-61.460131922848795, 47.77634410786953, -1
-81.71821809570015, 50.915461346627474, -1
-89.72972225293782, 87.02960171680336, -1
-68.46782911712108, 48.17099908490362, -1
