xDom,yDom,correlation
48.42724226332252, 43.738757361807544, 1
10.091486393942688, 20.283901471280515, 1
33.150771921711, 61.40589919972593, 1
75.48608572331233, 75.08127626723052, 1
61.84773454029178, 77.43308482332324, 1
35.334688312138326, 42.027577431871734, 1
21.608185365297995, 33.24983787732481, 1
69.9472073053609, 77.02086839056093, 1
97.93782989266941, 86.98562715618884, 1
34.154482286710056, 36.63827125779158, 1
45.039032092660435, 43.43445206876759, 1
35.69969820045364, 56.31450959281057, 1
8.336793240026534, 3.0, 1
27.934689617191797, 56.05254544146446, 1
48.00841850840459, 52.610405097486485, 1
31.95929734645383, 63.21900105266884, 1
18.22295430671668, 13.020796343471957, 1
51.32664270556937, 57.29411390397698, 1
42.38784133402711, 33.202497682179995, 1
62.51518864650409, 53.35209087771526, 1
26.712948624205637, 64.4139990380059, 1
88.3945568398901, 64.09674717971245, 1
63.155819083309424, 81.19045693468455, 1
49.60508969532402, 39.02432371844241, 1
10.107861115141311, 4.405569622827686, 1
34.053873845996804, 66.73145774457292, 1
21.886469915429632, 47.534942375947566, 1
40.02401396981528, 21.12778411418248, 1
40.62507991521721, 23.281236926359117, 1
20.597995291247546, 59.77888107765612, 1
69.23707936980585, 74.08855631367003, 1
36.56937351640886, 39.276544039845476, 1
87.75945647556814, 98.0, 1
47.51113303126461, 45.880310793748, 1
84.54614835497428, 82.27126890581374, 1
80.94830771514205, 84.76683130820079, 1
63.28182741083403, 68.80798603921862, 1
78.2614208978169, 61.61410956492744, 1
79.55550626860655, 61.42560905509846, 1
25.31288006110878, 35.372336566737026, 1
65.27679822421277, 56.42510829272173, 1
54.16562660440958, 49.21400333677082, 1
18.27554633587731, 39.9474663566645, 1
54.946054696409526, 77.9887965128009, 1
25.77939259347798, 53.446871830294036, 1
43.301087566271406, 25.451045496595317, 1
71.28739570739967, 70.97208246262012, 1
71.52948886722615, 73.4908692618233, 1
54.03474373104729, 68.61298085967974, 1
70.10357580082987, 68.56681597843085, 1
