xDom,yDom,correlation
70.71448412904371, 66.31334744234496, 1
20.224973763472295, 38.00581269388012, 1
65.88587490506455, 63.63442303326054, 1
38.51910889331528, 49.04730271307409, 1
50.29023047720525, 34.784083038654124, 1
64.09319839160807, 39.03397236750468, 1
55.688594941048436, 64.3272294467272, 1
87.89016926773058, 60.837063589326824, 1
76.72415339671596, 88.53374414483024, 1
43.82774407139787, 49.7390300626964, 1
77.2760432559327, 47.078195124409646, 1
52.11405600777508, 45.94843459555393, 1
64.48575753209899, 69.16628435422842, 1
20.293514014717857, 31.08688081007942, 1
51.24507227653692, 33.544125329896325, 1
62.204090689042545, 60.04344798935872, 1
40.43448080169854, 38.09544105958922, 1
84.93668566361703, 90.05188583467296, 1
38.64407776163111, 27.32462727412519, 1
47.968404218413994, 40.61354891299725, 1
70.08816911759541, 63.18025936849365, 1
21.720117074463726, 34.532579399705966, 1
96.32870190811504, 70.42866332992621, 1
59.77832602092579, 66.90548710939727, 1
82.12708713780634, 98.0, 1
92.61670178196152, 58.62893674711103, 1
47.510473268476346, 62.35893487581439, 1
63.79227572161396, 50.92394881432526, 1
45.760912847112266, 53.06826389061661, 1
40.30824886815677, 20.30027165760747, 1
82.27695830153304, 91.10562860520872, 1
65.20906710359361, 67.19718232803493, 1
15.849030641920116, 25.406494546040904, 1
67.03343405143954, 37.40119251242405, 1
64.57550202673849, 56.672640867413094, 1
66.19448026940876, 46.12810547596745, 1
46.92277039689252, 40.909524562275976, 1
3.9007279790425926, 3.0, 1
80.46392305278258, 84.1638148204934, 1
17.630417124594377, 26.77660789353527, 1
91.76980948278727, 60.77971976521513, 1
23.62844484896204, 23.74136655349728, 1
42.01357112811757, 53.72444605743421, 1
71.44117678223616, 63.890033519911164, 1
12.424348235380076, 16.752260291778622, 1
77.22242940519075, 68.98887114226476, 1
96.51189814056963, 72.34288067139562, 1
59.49686302424156, 65.90020380840177, 1
78.94083204942827, 83.57065838742875, 1
49.09005285511787, 53.765820873201406, 1
