xDom,yDom,correlation
-50.98450219136977, 54.87597175368669, -1
-18.79059530940677, 9.691479059911735, -1
-87.99081589632476, 89.33119285787524, -1
-10.390271356591057, 9.91504293014482, -1
-42.83990554100376, 28.093366174544023, -1
-43.31706974151955, 60.07010949754194, -1
-38.69852125817173, 65.78795762174484, -1
-71.99406154701268, 60.72805330179429, -1
-75.81651271477457, 45.671062062847575, -1
-15.770150947723735, 18.705987424201457, -1
-45.82788840387627, 45.62703292101154, -1
-11.9971625927856, 32.23455677065935, -1
-97.9911100806446, 81.95381493522022, -1
-56.77840681639323, 32.9418969480312, -1
-76.06767393873281, 72.6006633059448, -1
-46.44485165552882, 50.45442862139754, -1
-12.542829935348351, 29.554602895361228, -1
-54.00442183321226, 60.358561623934, -1
-41.615504677976915, 31.877521633394124, -1
-74.01333801299856, 67.6486298142354, -1
-62.697339129474386, 24.91198468082419, -1
-70.97714802247233, 49.22973638623347, -1
-7.48401790158573, 36.09595087438081, -1
-30.516080416917035, 55.621253644321065, -1
-65.46362535608426, 80.67337949993183, -1
-77.57557953967093, 67.10822699155037, -1
-68.57502681842028, 47.21089282949834, -1
-91.07499247910312, 83.36830992274913, -1
-65.53130572754614, 60.69657118524309, -1
-62.72274084515229, 52.271844262876364, -1
-37.028974656170874, 43.87270465910428, -1
-71.5554147581103, 40.480226532448526, -1
-61.22829764879175, 41.80892867427236, -1
-90.64065687240013, 67.03582223442183, -1
-83.8547581443795, 98.0, -1
-26.264499935254875, 42.11420632552071, -1
-30.018793893531083, 56.68361871932653, -1
-71.02850844518139, 65.08868322755396, -1
-49.7888205588317, 73.3782305915485, -1
-64.96102494049708, 81.79044410044195, -1
-30.80994516664171, 19.86274982890012, -1
-78.24630142242803, 95.34675273811095, -1
-84.42943779138784, 85.82456919918762, -1
-16.491918718272416, 3.0, -1
-62.90098505262359, 67.14134199302956, -1
-97.14677650845324, 89.63096306272107, -1
-48.14418267213196, 47.73889232289465, -1
-17.685899903651247, 41.86812970155231, -1
-47.35011045075247, 74.55755138813684, -1
-87.67903998294467, 72.17725992926752, -1
