xDom,yDom,correlation
43.341458861391104, 45.00098346166133, 1
27.04773285305276, 62.63870135269616, 1
87.17261409189558, 61.252257365261556, 1
5.184157850529097, 16.281834787522207, 1
71.45975662651196, 40.11543979304433, 1
84.25254441742234, 94.75889917100211, 1
43.729210295802076, 34.953252463144125, 1
5.3593780163785, 42.422325551027114, 1
16.311534717818674, 40.498912547992525, 1
19.23743535586509, 20.70827027272993, 1
6.040331386240339, 21.45801549756357, 1
17.89131598765048, 43.48111595407534, 1
88.72376700694072, 80.02491218651363, 1
37.20748106195177, 56.402912742343304, 1
69.71312885884944, 43.915534637962175, 1
62.198590247708914, 43.303265745573036, 1
70.32119149940897, 71.25385914331868, 1
6.926570387694429, 9.559893183035022, 1
61.4246760218323, 54.097383271328674, 1
32.03874865920767, 15.582808706502416, 1
67.77652800061585, 44.33257698272397, 1
42.316795930152814, 42.523534474144796, 1
87.8933662542349, 83.52057358839524, 1
8.190686717469458, 17.815651670894646, 1
50.64153484151244, 44.183948105879985, 1
51.019602163961366, 65.05150041884124, 1
18.869167680888783, 47.043005322576164, 1
17.59070540602045, 42.1191948653554, 1
31.331190020208766, 38.6472610833397, 1
6.7306687492833035, 6.418061638793702, 1
29.141766608401486, 44.945955073098744, 1
3.542343967321674, 3.0, 1
63.09492951437559, 35.64274424464758, 1
74.35176972280175, 43.85481130569723, 1
48.48151235512749, 36.055482043139286, 1
15.530179606833922, 46.67409905108518, 1
56.626713261503916, 35.19215903389526, 1
86.68520604967469, 86.4783873529535, 1
57.35287019527732, 68.3409752042076, 1
56.27063666719343, 54.387270960396606, 1
10.588496413419637, 15.16338875096638, 1
74.84734068505702, 62.12524074234753, 1
70.17669921603873, 76.2921500400413, 1
34.6209691364261, 34.37805831595888, 1
82.30706431764193, 98.0, 1
52.66416389570191, 22.614654409155875, 1
24.271509477493822, 22.959106164011178, 1
59.89534221561237, 71.66736999478219, 1
26.096659906000042, 15.154421013920128, 1
76.89701507381139, 39.59905607158349, 1
